Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;8;1;1;
7;8;1;2;
7;8;1;3;
7;8;1;4;
7;8;3;1;
7;8;3;2;
7;8;3;3;
7;8;3;4;
