item;alias;description;sessionuid;road;stretchs;pk;sentido
1;LQ-PTA1-GAL;LQ-PTA1-GAL;LQ-PTA1-GAL;Carretera Tunel;Carretera;172+100;CA
2;LQ-PTA2-GAL;LQ-PTA2-GAL;LQ-PTA2-GAL;Carretera Tunel;Carretera;172+100;CA
