item;alias;description;sessionuid;road;stretchs;pk;sentido
1;CEN-INC-DP1;CEN-INC-DP1;CEN-INC-DP1;Autovía A-4;LT3;;NA
2;CEN-INC-DP2;CEN-INC-DP2;CEN-INC-DP2;Autovía A-4;LT2;;NA
3;CEN-INC-CA;CEN-INC-CA;CEN-INC-CA;Autovía A-4;LT4;;NA
4;CEN-INC-CZ;CEN-INC-CZ;CEN-INC-CZ;Autovía A-4;LT1;;NA
