location_id;alias
866; pk 151+686
867; pk 151+225
868; pk 177+290
869; pk 172+626
870; pk 172+626
871; pk 172+626
872; pk 172+626
873; pk 172+626
874; pk 172+626
875; pk 172+626
876; pk 172+626
877; pk 172+626
878; pk 150+787
879; pk 150+787
880; pk 150+787
881; pk 150+787
882; pk 150+787
883; pk 150+787
884; pk 150+787
885; pk 177+229
886; pk 177+229
887; pk 177+005
888; pk 177+005
889; pk 177+005
890; pk 172+626
891; pk 172+626
892; pk 172+626
893; pk 172+626
894; pk 172+626
895; pk 172+626
896; pk 172+626
897; pk 172+626
898; pk 172+626
899; pk 166+011
900; pk 195+545
901; pk 195+545
902; pk 195+545
903; pk 195+545
904; pk 195+545
905; pk 195+545
906; pk 195+545
907; pk 195+545
908; pk 195+545
909; pk 195+545
910; pk 177+147
911; pk 177+160
912; pk 166+257
913; pk 166+537
914; pk 166+028
915; pk 166+056
916; pk 172+651
917; pk 172+651
918; pk 172+651
919; pk 173+900
920; pk 173+900
921; pk 173+900
922; pk 13+825
923; pk 14+425
924; pk 13+825
925; pk 24+435
926; pk 151+953
927; pk 151+953
928; pk 151+953
929; pk 151+355
930; pk 151+355
931; pk 151+355
932; pk 199+223
933; pk 199+223
934; pk 199+223
935; pk 199+223
936; pk 199+223
937; pk 150+787
938; pk 150+497
939; pk 150+243
940; pk 150+373
941; pk 177+712
942; pk 177+612
943; pk 177+175
944; pk 177+585
945; pk 199+223
946; pk 177+137
947; pk 177+145
948; pk 166+587
949; pk 166+387
950; pk 166+217
951; pk 166+023
952; pk 166+043
953; pk 166+006
954; pk 172+100
955; pk 172+100
956; pk 172+100
957; pk 172+100
958; pk 172+100
959; pk 173+900
960; pk 173+900
961; pk 173+900
962; pk 173+900
963; pk 13+825
964; pk 13+825
965; pk 13+825
966; pk 14+395
967; pk 14+395
968; pk 14+395
969; pk 151+355
970; pk 151+355
971; pk 151+355
972; pk 151+355
973; pk 151+355
974; pk 151+355
975; pk 151+355
976; pk 151+355
977; pk 151+355
978; pk 151+355
979; pk 151+355
980; pk 151+953
981; pk 151+953
982; pk 151+953
983; pk 151+953
984; pk 151+953
985; pk 151+953
986; pk 151+953
987; pk 151+953
988; pk 151+953
989; pk 151+953
990; pk 151+953
991; pk 199+593
992; pk 199+593
993; pk 199+393
994; pk 199+393
995; pk 199+223
996; pk 199+223
997; pk 199+463
998; pk 199+463
999; pk 150+787
1000; pk 150+497
1001; pk 150+245
1002; pk 150+243
1003; pk 150+373
1004; pk 150+796
1005; pk 177+712
1006; pk 177+712
1007; pk 177+612
1008; pk 177+612
1009; pk 177+412
1010; pk 177+412
1011; pk 177+175
1012; pk 177+175
1013; pk 177+175
1014; pk 177+585
1015; pk 177+585
1016; pk 177+685
1017; pk 177+137
1018; pk 177+145
1019; pk 166+587
1020; pk 166+387
1021; pk 166+217
1022; pk 166+023
1023; pk 166+043
1024; pk 166+006
1025; pk 172+100
1026; pk 172+100
1027; pk 172+100
1028; pk 172+100
1029; pk 172+100
1030; pk 173+900
1031; pk 173+900
1032; pk 173+900
1033; pk 173+900
1034; pk 13+815
1035; pk 13+815
1036; pk 13+815
1037; pk 14+395
1038; pk 14+395
1039; pk 14+395
1040; pk 151+953
1041; pk 151+953
1042; pk 151+953
1043; pk 151+953
1044; pk 151+953
1045; pk 151+355
1046; pk 151+355
1047; pk 151+355
1048; pk 151+355
1049; pk 151+355
1050; pk 199+593
1051; pk 199+593
1052; pk 199+393
1053; pk 199+393
1054; pk 199+223
1055; pk 199+223
1056; pk 199+463
1057; pk 199+463
1058; pk 150+787
1059; pk 150+497
1060; pk 150+245
1061; pk 150+243
1062; pk 150+373
1063; pk 150+796
1064; pk 177+712
1065; pk 177+612
1066; pk 177+412
1067; pk 177+175
1068; pk 177+585
1069; pk 177+685
1070; pk 195+689
1071; pk 195+689
1072; pk 195+689
1073; pk 195+689
1074; pk 195+689
1075; pk 195+689
1076; pk 195+689
1077; pk 195+689
1078; pk 195+689
1079; pk 195+689
1080; pk 195+689
1081; pk 195+689
1082; pk 195+689
1083; pk 195+689
1084; pk 195+689
1085; pk 195+689
1086; pk 195+689
1087; pk 195+689
1088; pk 195+689
1089; pk 195+689
1090; pk 177+137
1091; pk 177+145
1092; pk 166+587
1093; pk 166+387
1094; pk 166+217
1095; pk 166+023
1096; pk 166+043
1097; pk 166+006
1098; pk 172+100
1099; pk 172+100
1100; pk 172+100
1101; pk 172+100
1102; pk 172+100
1103; pk 173+900
1104; pk 173+900
1105; pk 173+900
1106; pk 173+900
1107; pk 13+815
1108; pk 13+815
1109; pk 13+815
1110; pk 14+395
1111; pk 14+395
1112; pk 14+395
1113; pk 151+953
1114; pk 151+953
1115; pk 151+953
1116; pk 151+953
1117; pk 151+953
1118; pk 151+355
1119; pk 151+355
1120; pk 151+355
1121; pk 151+355
1122; pk 151+355
1123; pk 199+593
1124; pk 199+593
1125; pk 199+393
1126; pk 199+393
1127; pk 199+223
1128; pk 199+223
1129; pk 199+463
1130; pk 199+463
1131; pk 150+787
1132; pk 150+497
1133; pk 150+245
1134; pk 150+243
1135; pk 150+373
1136; pk 150+796
1137; pk 177+712
1138; pk 177+612
1139; pk 177+412
1140; pk 177+175
1141; pk 177+585
1142; pk 177+685
1143; pk 177+009
1144; pk 177+009
1145; pk 176+950
1146; pk 176+950
1147; pk 177+297
1148; pk 177+297
1149; pk 177+310
1150; pk 177+310
1151; pk 166+115
1152; pk 166+115
1153; pk 166+400
1154; pk 166+400
1155; pk 166+400
1156; pk 166+400
1157; pk 166+115
1158; pk 166+115
1159; pk 166+200
1160; pk 166+200
1161; pk 166+200
1162; pk 166+200
1163; pk 173+900
1164; pk 173+900
1165; pk 173+900
1166; pk 173+900
1167; pk 173+900
1168; pk 173+900
1169; pk 173+900
1170; pk 173+900
1171; pk 173+900
1172; pk 173+900
1173; pk 173+900
1174; pk 173+900
1175; pk 177+009
1176; pk 151+953
1177; pk 151+953
1178; pk 151+953
1179; pk 151+953
1180; pk 151+953
1181; pk 151+953
1182; pk 151+953
1183; pk 151+953
1184; pk 151+953
1185; pk 151+953
1186; pk 151+953
1187; pk 151+953
1188; pk 151+953
1189; pk 151+953
1190; pk 151+953
1191; pk 151+953
1192; pk 151+953
1193; pk 173+900
1194; pk 173+900
1195; pk 173+900
1196; pk 173+900
1197; pk 173+900
1198; pk 173+900
1199; pk 173+900
1200; pk 173+900
1201; pk 173+900
1202; pk 173+900
1203; pk 173+900
1204; pk 173+900
1205; pk 173+900
1206; pk 173+900
1207; pk 173+900
1208; pk 173+900
1209; pk 173+900
1210; pk 173+900
1211; pk 173+900
1212; pk 173+900
1213; pk 173+900
1214; pk 173+900
1215; pk 173+900
1216; pk 173+900
1217; pk 173+900
1218; pk 173+900
1219; pk 173+900
1220; pk 173+900
1221; pk 173+900
1222; pk 173+900
1223; pk 173+900
1224; pk 173+900
1225; pk 173+900
1226; pk 173+900
1227; pk 173+900
1228; pk 173+900
1229; pk 173+900
1230; pk 173+900
1231; pk 173+900
1232; pk 173+900
1233; pk 173+900
1234; pk 173+900
1235; pk 173+900
1236; pk 173+900
1237; pk 173+900
1238; pk 173+900
1239; pk 173+900
1240; pk 173+900
1241; pk 173+900
1242; pk 173+900
1243; pk 173+900
1244; pk 173+900
1245; pk 173+900
1246; pk 173+900
1247; pk 173+900
1248; pk 173+900
1249; pk 173+900
1250; pk 173+900
1251; pk 173+900
1252; pk 173+900
1253; pk 173+900
1254; pk 173+900
1255; pk 173+900
1256; pk 173+900
1257; pk 166+115
1258; pk 177+307
1259; pk 177+307
1260; pk 177+307
1261; pk 177+307
1262; pk 165+612
1263; pk 165+612
1264; pk 165+612
1265; pk 165+612
1266; pk 165+612
1267; pk 165+612
1268; pk 167+313
1269; pk 167+313
1270; pk 167+313
1271; pk 195+719
1272; pk 195+629
1273; pk 195+629
