item;alias;description;sessionuid;road;stretchs;pk;sentido
7;LQ-CA;LQ-CA;LQ-CA;Carretera Tunel;Carretera;195+689;CA
8;LQ-MA;LQ-MA;LQ-MA;Carretera Tunel;Carretera;195+689;MA
