name;device;channel;description;controller;xAddress;xStatusAddress;inverseLogic
RV-VENT-VF4-CA;SOS_1CA;M2DI3;RV-VNT-VF1-CA Alarma Temperatura Devanados Motor Ventilador;WAGO;520;627;false
RV-VENT-VF1-MA;SOS_1MA;M2DI0;RV-VNT-VF1-MA Alarma Temperatura Devanados Motor Ventilador;WAGO;525;634;false
RV-VENT-VF2-MA;SOS_1MA;M2DI1;RV-VNT-VF2-MA Alarma Temperatura Devanados Motor Ventilador;WAGO;530;641;false
RV-VENT-VF3-MA;SOS_1MA;M2DI2;RV-VNT-VF3-MA Alarma Temperatura Devanados Motor Ventilador;WAGO;535;648;false
RV-VENT-VF4-MA;SOS_1MA;M2DI3;RV-VNT-VF4-MA Alarma Temperatura Devanados Motor Ventilador;WAGO;540;655;false
RV-VENT-VF5-MA;SOS_1MA;M2DI4;RV-VNT-VF5-MA Alarma Temperatura Devanados Motor Ventilador;WAGO;545;662;false
RV-VENT-VF6-MA;SOS_1MA;M2DI5;RV-VNT-VF6-MA Alarma Temperatura Devanados Motor Ventilador;WAGO;550;669;false
RV-VENT-VF1-CA;SOS_1CA;M2DI8;RV-VNT-VF1-CA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;551;580;false
RV-VENT-VF2-CA;SOS_1CA;M2DI9;RV-VNT-VF1-CA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;552;581;false
RV-VENT-VF3-CA;SOS_1CA;M2DI10;RV-VNT-VF1-CA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;553;582;false
RV-VENT-VF4-CA;SOS_1CA;M2DI11;RV-VNT-VF1-CA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;554;583;false
RV-VENT-VF1-MA;SOS_1MA;M2DI8;RV-VNT-VF1-MA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;555;584;false
RV-VENT-VF2-MA;SOS_1MA;M2DI9;RV-VNT-VF2-MA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;556;585;false
RV-VENT-VF3-MA;SOS_1MA;M2DI10;RV-VNT-VF3-MA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;557;586;false
RV-VENT-VF4-MA;SOS_1MA;M2DI11;RV-VNT-VF4-MA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;558;587;false
RV-VENT-VF5-MA;SOS_1MA;M2DI8;RV-VNT-VF5-MA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;559;588;false
RV-VENT-VF6-MA;SOS_1MA;M2DI9;RV-VNT-VF6-MA Alarma sensor Temperatura Devanados Motor Ventilador;WAGO;560;589;false
RV-CONT-A11;CTGBT;M1DI3;Estado contactor circuito refuerzo A11  - CSARED  K1;WAGO;15524;824;false
RV-CONT-A13;CTGBT;M1DI5;Estado contactor circuito refuerzo A13  - CSARED  K2;WAGO;15525;825;false
RV-CONT-A10;CTGBT;M1DI7;Estado contactor circuito refuerzo A10 - K3;WAGO;15526;826;false
RV-CONT-A12;CTGBT;M1DI9;Estado contactor circuito refuerzo A12 - K4;WAGO;15527;827;false
RV-CONT-A4;CTGBT;M1DI11;Estado contactor circuito refuerzo A4 - K5;WAGO;15528;828;false
RV-CONT-A6;CTGBT;M1DI13;Estado contactor circuito refuerzo A6 - K6;WAGO;15529;829;false
RV-CONT-A3;CTGBT;M1DI15;Estado contactor circuito refuerzo A3 - K7;WAGO;15530;830;false
RV-CONT-A5;CTGBT;M2DI1;Estado contactor circuito refuerzo A5 - CSARED  K8;WAGO;15531;831;false
RV-CONT-RED-RV1;CTGBT;M2DI3;Estado contactor circuito reserva RV1 - CSARED  K9;WAGO;15532;832;false
RV-CONT-RED-RV2;CTGBT;M2DI5;Estado contactor circuito reserva RV2 - CSARED  K10;WAGO;15533;833;false
RV-CONT-RED-RV3;CTGBT;M2DI7;Estado contactor circuito reserva RV3 - CSARED  K11;WAGO;15534;834;false
RV-CONT-AA9-SC;CTGBT;M2DI11;Estado contactor circuito permanente TSC AA9 - TSC K1;WAGO;15535;835;true
RV-CONT-AA8-SC;CTGBT;M2DI13;Estado contactor circuito permanente TSC AA8 - TSC K2;WAGO;15536;836;true
RV-CONT-AA2-SM;CTGBT;M2DI15;Estado contactor circuito permanente TSM AA2 - TSM K3;WAGO;15537;837;true
RV-CONT-AA1-SM;CTGBT;M3DI1;Estado contactor circuito permanente TSM AA1 - TSM K4;WAGO;15538;838;true
RV-CONT-AE7-SM;CTGBT;M3DI4;Estado contactor circuito guiado TSM AE7 - TSM K5;WAGO;15539;839;true
RV-CONT-AE14-SC;CTGBT;M3DI7;Estado contactor circuito guiado TSC AE14 - TSC K6;WAGO;15540;840;true
RV-CONT-AE15-SC;CTGBT;M3DI10;Estado contactor circuito guiado TSC AE15 - TSC K7  ;WAGO;15541;841;true
RV-CONT-AE16-SM;CTGBT;M3DI13;Estado contactor circuito guiado TSM AE16 - TSM K8;WAGO;15542;842;true
RV-CONT-A15-SC;CTGBT;M3DI15;Estado contactor circuito aproximacion existente TSC A15 - APROX K9;WAGO;15543;843;false
RV-CONT-A16-SC;CTGBT;M4DI1;Estado contactor circuito aproximacion existente TSC A16 - APROX K10;WAGO;15544;844;false
RV-CONT-A17-SM;CTGBT;M4DI3;Estado contactor circuito aproximacion existente TSM A17 - APROX K11;WAGO;15545;845;false
RV-CONT-A18-SM;CTGBT;M4DI5;Estado contactor circuito aproximacion existente TSM A18 - APROX K12;WAGO;15546;846;false
RV-FOT-1CA;CTGBT;M5DI9;RV-FOT-1CA Nivel Crepuscular ;WAGO;15547;847;false
