name;device;channel;description;controller;xAddress;xStatusAddress;xAlarmAddress;xAlarmStatusAddress;multiplier;offset;log;units;avg
MM-VENT-VF8-CA;SOS_C3;M3AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-08-CA;WAGO;16654;127;727;175;0.0625;0.0;false;C;false
MM-VENT-VF7-CA;SOS_C3;M3AI2;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-07-CA;WAGO;16656;128;728;176;0.0625;0.0;false;C;false
MM-VENT-VF7-CA;SOS_C3;M3AI3;Temperatura Rodamientos Traseros  Motor Ventilador VENT VF-07-CA;WAGO;16658;129;729;177;0.0625;0.0;false;C;false
MM-VENT-VF6-CA;SOS_C3;M4AI0;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-06-CA;WAGO;16660;130;730;178;0.0625;0.0;false;C;false
MM-VENT-VF6-CA;SOS_C3;M4AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-06-CA;WAGO;16662;131;731;179;0.0625;0.0;false;C;false
MM-CO-1MA;SOS_M1;M1AI0;Nivel de CO - M1;WAGO;16664;132;732;180;0.009158;0.0;true;ppm;false
MM-NO-1MA;SOS_M1;M1AI1;Nivel de NO2 - M1;WAGO;16666;133;733;181;0.000611;0.0;true;ppm;false
MM-OPC-1MA;SOS_M1;M1AI2;Nivel de opacidad - M1;WAGO;16668;134;734;182;0.00000305250;0.0;true;m-1;false
MM-ANI-1MA;SOS_M1;M1AI3;Velocidad y Direccion del viento - M1;WAGO;16670;135;735;183;-0.001221;20;false;m/s;false
MM-LUX-1MA;SOS_M1;M2AI0;Nivel de luminosidad LUX M1;WAGO;16672;136;736;184;0.076282;1.0;false;lux;false
MM-LUX-2MA;SOS_M1;M2AI1;Nivel de luminosidad LUX M2;WAGO;16674;137;737;185;0.076282;1.0;false;lux;false
MM-LUX-3MA;SOS_M1;M2AI2;Nivel de luminosidad LUX M3;WAGO;16676;138;738;186;0.076282;1.0;false;lux;false
MM-VENT-VF1-MA;SOS_M1;M2AI3;Nivel de Vibracion Ventilador VF-01-MA;WAGO;16678;139;739;187;0.000763;0.0;false;mm/s;false
MM-VENT-VF2-MA;SOS_M1;M2AI4;Nivel de Vibracion Ventilador VF-02-MA;WAGO;16680;140;740;188;0.000763;0.0;false;mm/s;false
MM-VENT-VF3-MA;SOS_M1;M2AI5;Nivel de Vibracion Ventilador VF-03-MA;WAGO;16682;141;741;189;0.000763;0.0;false;mm/s;false
MM-VENT-VF4-MA;SOS_M1;M2AI6;Nivel de Vibracion Ventilador VF-04-MA;WAGO;16684;142;742;190;0.000763;0.0;false;mm/s;false
MM-VENT-VF5-MA;SOS_M1;M2AI7;Nivel de Vibracion Ventilador VF-05-MA;WAGO;16686;143;743;191;0.000763;0.0;false;mm/s;false
MM-VENT-VF1-MA;SOS_M1;M3AI0;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-01-MA;WAGO;16688;144;744;192;0.0625;0.0;false;C;false
MM-VENT-VF1-MA;SOS_M1;M3AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-01-MA;WAGO;16690;145;745;193;0.0625;0.0;false;C;false
MM-VENT-VF2-MA;SOS_M1;M3AI2;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-02-MA;WAGO;16692;146;746;194;0.0625;0.0;false;C;false
MM-VENT-VF2-MA;SOS_M1;M3AI3;Temperatura Rodamientos Traseros  Motor Ventilador VENT VF-02-MA;WAGO;16694;147;747;195;0.0625;0.0;false;C;false
MM-VENT-VF3-MA;SOS_M1;M4AI0;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-03-MA;WAGO;16696;148;748;196;0.0625;0.0;false;C;false
MM-VENT-VF3-MA;SOS_M1;M4AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-03-MA;WAGO;16698;149;749;197;0.0625;0.0;false;C;false
MM-VENT-VF4-MA;SOS_M1;M4AI2;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-04-MA;WAGO;16700;150;750;198;0.0625;0.0;false;C;false
MM-VENT-VF4-MA;SOS_M1;M4AI3;Temperatura Rodamientos Traseros  Motor Ventilador VENT VF-04-MA;WAGO;16702;151;751;199;0.0625;0.0;false;C;false
MM-VENT-VF5-MA;SOS_M1;M5AI0;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-05-MA;WAGO;16704;152;752;200;0.0625;0.0;false;C;false
MM-VENT-VF5-MA;SOS_M1;M5AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-05-MA;WAGO;16706;153;753;201;0.0625;0.0;false;C;false
MM-CO-2MA;SOS_M2;M1AI0;Nivel de CO - M2;WAGO;16708;154;754;202;0.009158;0.0;true;ppm;false
MM-NO-2MA;SOS_M2;M1AI1;Nivel de NO2 - M2;WAGO;16710;155;755;203;0.000611;0.0;true;ppm;false
MM-OPC-2MA;SOS_M2;M1AI2;Nivel de opacidad - M2;WAGO;16712;156;756;204;0.00000305250;0.0;true;m-1;false
MM-VENT-VF6-MA;SOS_M2;M2AI0;Nivel de Vibracion Ventilador VF-06-MA;WAGO;16714;157;757;205;0.000763;0.0;false;mm/s;false
MM-LUX-4MA;SOS_M2;M2AI1;Nivel de luminosidad LUX M4;WAGO;16716;158;758;206;0.152594;1.0;false;lux;false
MM-VENT-VF6-MA;SOS_M2;M3AI0;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-06-MA;WAGO;16718;159;759;207;0.0625;0.0;false;C;false
MM-VENT-VF6-MA;SOS_M2;M3AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-06-MA;WAGO;16720;160;760;208;0.0625;0.0;false;C;false
MM-CO-3MA;SOS_M3;M1AI0;Nivel de CO - M3;WAGO;16722;161;761;209;0.009158;0.0;true;ppm;false
MM-NO-3MA;SOS_M3;M1AI1;Nivel de NO2 - M3;WAGO;16724;162;762;210;0.000611;0.0;true;ppm;false
MM-OPC-3MA;SOS_M3;M1AI2;Nivel de opacidad - M3;WAGO;16726;163;763;211;0.00000305250;0.0;true;m-1;false
MM-ANI-2MA;SOS_M3;M1AI3;Velocidad y Direccion del viento - M2;WAGO;16728;164;764;212;-0.001221;20;false;m/s;false
MM-LUM-1MA;CT_ITS;M1AI0;Nivel de luminosidad - LUM M;WAGO;16730;165;765;213;0.1984126;0.0;false;cd/m 2;true
MM-LUM-1CA;Rack_Exterior;M1AI0;Nivel de luminosidad - LUM C;WAGO;16732;166;766;214;0.1984126;0.0;false;cd/m 2;true
MM-LUX-1CA;Rack_Exterior;M1AI1;Nivel de luminosidad - LUX C1;WAGO;16734;167;767;215;0.076282;1.0;false;lux;false
MM-VENT-VF1-CA;Rack_Exterior;M1AI5;Nivel de Vibracion Ventilador VF-01-CA;WAGO;16736;168;768;216;0.000763;0.0;false;mm/s;false
MM-VENT-VF2-CA;Rack_Exterior;M1AI6;Nivel de Vibracion Ventilador VF-02-CA;WAGO;16738;169;769;217;0.000763;0.0;false;mm/s;false
MM-VENT-VF1-CA;Rack_Exterior;M4AI0;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-01-CA;WAGO;16740;170;770;218;0.0625;0.0;false;C;false
MM-VENT-VF1-CA;Rack_Exterior;M4AI1;Temperatura Rodamientos Traseros Motor Ventilador VENT VF-01-CA;WAGO;16742;171;771;219;0.0625;0.0;false;C;false
MM-VENT-VF2-CA;Rack_Exterior;M4AI2;Temperatura Rodamientos Delanteros Motor Ventilador VENT VF-02-CA;WAGO;16744;172;772;220;0.0625;0.0;false;C;false
MM-VENT-VF2-CA;Rack_Exterior;M4AI3;Temperatura Rodamientos Traseros  Motor Ventilador VENT VF-02-CA;WAGO;16746;173;773;221;0.0625;0.0;false;C;false
MM-FOT-1MA;CTGBT;M1AI7;MM-FOT-1MA Nivel de luminosidad ;WAGO;16748;174;774;222;0.305250;0.0;false;lux;true
MM-VTA-ANE-1CA;Rack_Exterior;M1AI3;MM-VTA-ANE-1CA Velocidad del viento;WAGO;16750;175;775;223;0.00152625;0.0;false;m/s;false
MM-VTA-ANE-1CA;Rack_Exterior;M1AI4;MM-VTA-ANE-1CA Direccion del viento;WAGO;16752;176;776;224;0.010989;0.0;false;gr;false
