Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;47;2;1;
7;47;2;2;
7;47;2;3;
7;47;2;4;
7;47;2;5;
7;47;2;6;
7;47;2;7;
7;47;2;8;
7;47;2;9;
7;47;2;10;
7;47;2;11;
7;47;2;12;
7;47;2;13;
