location_id;alias
807; pk 4+24 dm 4240
808; pk 40+55 dm 4250
809; pk 40+72 dm 4420
810; pk 42+32 dm 6020
811; pk 6+34 dm 6340
812; pk 42+85 dm 6550
813; pk 43+34 dm 7040
814; pk 7+285 dm 7285
815; pk 1+06 dm 1060
816; pk 0+09 dm 85
817; pk 35+60 dm 2240
818; pk 36+75 dm 450
819; pk 36+75 dm 450
820; pk 0+28 dm 280
821; pk 3+02 dm 3020
822; pk 4+06 dm 4060
823; pk 5+03 dm 5030
824; pk 6+05 dm 6050
825; pk 7+1 dm 7100
826; pk 36+90 dm 600
827; pk 0+31 dm 310
828; pk 3+04 dm 3040
829; pk 4+08 dm 4080
830; pk 5+03 dm 5030
831; pk 6+05 dm 6050
832; pk 7+135 dm 7135
833; pk 7+3 dm 7300
834; pk 7+2 dm 7200
835; pk 7+1 dm 7100
836; pk 5+4 dm 5400
837; pk 5+3 dm 5300
838; pk 64+5 dm 6450
839; pk 63+5 dm 6350
840; pk 62+5 dm 6250
841; pk 0+2 dm 200
842; pk 0+3 dm 300
843; pk 0+4 dm 400
844; pk 0+5 dm 500
845; pk 0+6 dm 600
846; pk 0+7 dm 700
847; pk 0+05 dm 50
848; pk 0+15 dm 150
849; pk 0+44 dm 440
850; pk 0+545 dm 545
851; pk 0+645 dm 645
852; pk 0+745 dm 745
853; pk 0+845 dm 845
854; pk 0+89 dm 890
855; pk 0+99 dm 990
856; pk 1+09 dm 1090
857; pk 4+25 dm 4250
858; pk 3+33 dm 3330
859; pk 3+23 dm 3230
860; pk 39+33 dm 3030
861; pk 39+57 dm 3270
862; pk 39+49 dm 3190
863; pk 39+41 dm 3110
864; pk 39+33 dm 3030
865; pk 39+25 dm 2950
866; pk 36+95 dm 650
867; pk 37+05 dm 750
868; pk 37+15 dm 850
869; pk 37+25 dm 950
870; pk 37+35 dm 1050
871; pk 37+45 dm 1150
872; pk 37+55 dm 1250
873; pk 37+65 dm 1350
874; pk 37+75 dm 1450
875; pk 37+85 dm 1550
876; pk 37+95 dm 1650
877; pk 38+05 dm 1748
878; pk 38+15 dm 1850
879; pk 38+25 dm 1950
880; pk 38+35 dm 2050
881; pk 38+45 dm 2150
882; pk 38+55 dm 2250
883; pk 38+65 dm 2360
884; pk 38+75 dm 2470
885; pk 38+85 dm 2580
886; pk 38+95 dm 2690
887; pk 39+05 dm 2750
888; pk 39+15 dm 2850
889; pk 39+25 dm 2950
890; pk 39+35 dm 3050
891; pk 39+45 dm 3150
892; pk 39+55 dm 3250
893; pk 40+65 dm 8280
894; pk 40+75 dm 8180
895; pk 40+85 dm 8080
896; pk 40+95 dm 7980
897; pk 41+05 dm 7880
898; pk 40+95 dm 7780
899; pk 41+05 dm 7680
900; pk 41+15 dm 7580
901; pk 41+25 dm 7480
902; pk 41+35 dm 7380
903; pk 41+45 dm 7280
904; pk 41+55 dm 7180
905; pk 41+65 dm 7080
906; pk 41+75 dm 6980
907; pk 41+85 dm 6880
908; pk 41+95 dm 6780
909; pk 41+95 dm 6680
910; pk 42+05 dm 6580
911; pk 42+05 dm 6480
912; pk 42+15 dm 6380
913; pk 42+15 dm 6280
914; pk 42+25 dm 6180
915; pk 42+25 dm 6080
916; pk 42+35 dm 5980
917; pk 42+35 dm 5880
918; pk 42+45 dm 5780
919; pk 42+45 dm 5680
920; pk 42+55 dm 5580
921; pk 42+65 dm 5480
922; pk 42+65 dm 5380
923; pk 42+75 dm 5280
924; pk 42+75 dm 5180
925; pk 42+85 dm 5080
926; pk 42+85 dm 4980
927; pk 42+95 dm 4880
928; pk 43+05 dm 4780
929; pk 43+15 dm 4680
930; pk 43+25 dm 4580
931; pk 43+35 dm 4480
932; pk 43+45 dm 4380
933; pk 43+55 dm 4280
934; pk 43+65 dm 4180
935; pk 43+55 dm 4080
936; pk 43+65 dm 3980
937; pk 43+75 dm 3880
938; pk 43+85 dm 3780
939; pk 43+95 dm 3680
940; pk 44+05 dm 3580
941; pk 39+68 dm 3480
942; pk 39+67 dm 3370
943; pk 39+77 dm 3470
944; pk 39+87 dm 3570
945; pk 39+97 dm 3670
