item;alias;description;sessionuid;road;stretchs;pk;sentido
1;TUN-BEL-1;TUN-BEL-1;TUN-BEL-1;Carretera Tunel;Carretera;173+900;CA
2;TUN-BDI-1;TUN-BDI-1;TUN-BDI-1;Carretera Tunel;Carretera;173+900;CA
