item;alias;description;sessionuid;road;stretchs;pk;sentido
1;STMI-DALI-BUS-1CA;STMI-DALI-BUS-1CA;STMI-DALI-BUS-1CA;AP7 - AUSOL I;STMI-TUNEL;195+689;CA
2;STMI-DALI-BUS-2CA;STMI-DALI-BUS-2CA;STMI-DALI-BUS-2CA;AP7 - AUSOL I;STMI-TUNEL;195+689;CA
3;STMI-DALI-BUS-1MA;STMI-DALI-BUS-1MA;STMI-DALI-BUS-1MA;AP7 - AUSOL I;STMI-TUNEL;195+549;MA
4;STMI-DALI-BUS-2MA;STMI-DALI-BUS-2MA;STMI-DALI-BUS-2MA;AP7 - AUSOL I;STMI-TUNEL;195+549;MA
