Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;12;1;1;
7;12;1;2;
7;12;1;3;
7;12;1;4;
7;12;1;5;
7;12;1;6;
7;12;1;7;
7;12;1;8;
