Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;2;1;1;
7;2;1;2;
7;2;1;3;
7;2;1;4;
7;2;1;5;
7;2;1;6;
7;2;1;7;
7;2;1;8;
7;2;1;9;
7;2;1;10;
