Parent_type;Child_type;Parent;Child;child_inheritable_state_id
55;22;4;1;
55;22;4;2;
55;22;4;3;
55;22;4;4;
55;22;4;5;
55;22;4;6;
55;22;4;7;
55;22;4;8;
