item;element_subtype;alias;description;sessionuid;road;stretchs;pk;sentido
1;1;TUN-CT-FIRE-DET-1;TUN-CT-FIRE-DET-1;TUN-CT-FIRE-DET-1;Carretera Tunel;Carretera;173+900;CA
