item;alias;description;sessionuid;road;stretchs;pk;sentido
1;LQ-CT-CGBT-SIR-1;LQ-CT-CGBT-SIR-1;LQ-CT-CGBT-SIR-1;Carretera Tunel;Carretera;173+900;CA
2;LQ-CT-PCI-SIR-1;LQ-CT-PCI-SIR-1;LQ-CT-PCI-SIR-1;Carretera Tunel;Carretera;173+900;CA
