item;alias;description;sessionuid;road;stretchs;pk;sentido
1;TUN-CT-CGBT-SIR-1;TUN-CT-CGBT-SIR-1;TUN-CT-CGBT-SIR-1;Carretera Tunel;Carretera;173+900;CA
2;TUN-CT-PCI-SIR-1;TUN-CT-PCI-SIR-1;TUN-CT-PCI-SIR-1;Carretera Tunel;Carretera;173+900;CA
