item;alias;description;sessionuid;road;stretchs;pk;sentido
1;GA-1-01-CA;GA-1-01-CA;GA-1-01-CA;Autovía A-4;La Cantera;;Madrid
2;GA-2-01-CZ;GA-2-01-CZ;GA-2-01-CZ;Autovía A-4;El Corzo;;Córdoba
