location_id;alias
224;PK_25+728_L
225;PK_25+728_L
226;PK_25+728_L
227;PK_28+013_P
228;PK_28+013_P
229;PK_28+013_L
230;PK_28+013_L
231;PK_1+000_P
232;PK_1+000_P
233;PK_1+000_P
234;PK_1+000_L
235;PK_1+000_L
236;PK_3+715_P
237;PK_3+715_P
238;PK_3+715_P
239;PK_3+715_L
240;PK_3+715_L
241;PK_3+715_L
242;PK_9+272_L
243;PK_9+272_L
244;PK_9+272_P
245;PK_9+272_P
246;PK_9+272_P
247;PK_9+272_P
248;PK_9+982_P
249;PK_9+982_P
250;PK_10+328_L
251;PK_10+328_L
252;PK_10+328_L
253;PK_10+901_P
254;PK_10+901_P
255;PK_11+101_L
256;PK_11+101_L
257;PK_11+892_P
258;PK_11+892_P
259;PK_12+095_L
260;PK_12+095_L
261;PK_12+736_L
262;PK_12+736_L
263;PK_12+736_L
264;PK_12+736_L
265;PK_12+736_P
266;PK_12+736_P
267;PK_12+736_P
268;PK_12+736_P
269;PK_13+316_L
270;PK_13+316_L
271;PK_13+316_L
272;PK_13+316_L
273;PK_13+316_P
274;PK_13+316_P
275;PK_13+316_P
276;PK_13+316_P
277;PK_14+062_P
278;PK_14+062_P
279;PK_14+498_L
280;PK_14+498_L
281;PK_15+274_P
282;PK_15+274_P
283;PK_15+698_L
284;PK_15+698_L
285;PK_16+363_L
286;PK_16+363_L
287;PK_16+363_L
288;PK_16+363_L
289;PK_16+363_P
290;PK_16+363_P
291;PK_16+363_P
292;PK_16+363_P
293;PK_16+960_L
294;PK_16+960_L
295;PK_16+960_L
296;PK_16+960_L
297;PK_16+960_P
298;PK_16+960_P
299;PK_16+960_P
300;PK_16+960_P
301;PK_17+520_P
302;PK_17+520_P
303;PK_18+040_L
304;PK_18+040_L
305;PK_19+015_P
306;PK_19+015_P
307;PK_19+565_L
308;PK_19+565_L
309;PK_20+451_P
310;PK_20+451_P
311;PK_21+090_L
312;PK_21+090_L
313;PK_21+608_P
314;PK_21+608_P
315;PK_21+914_P
316;PK_21+914_P
317;PK_22+607_L
318;PK_22+607_L
319;PK_22+607_L
320;PK_23+018_P
321;PK_23+018_P
322;PK_23+406_L
323;PK_23+406_L
324;PK_23+406_L
325;PK_23+406_L
326;PK_23+406_P
327;PK_23+406_P
328;PK_23+406_P
329;PK_23+406_P
330;PK_23+598_L
331;PK_23+598_L
332;PK_23+598_L
333;PK_23+598_L
334;PK_23+598_L
335;PK_24+270_L
336;PK_24+270_L
337;PK_24+270_L
338;PK_24+270_P
339;PK_24+270_P
340;PK_24+270_P
341;PK_24+270_P
342;PK_24+614_L
343;PK_24+614_L
344;PK_24+614_L
345;PK_0+266_P
346;PK_0+266_P
347;PK_0+266_P
348;PK_0+266_P
349;PK_0+310_L
350;PK_0+310_L
351;PK_0+032_P
352;PK_0+032_P
353;PK_0+032_P
354;PK_6+347_L
355;PK_6+347_L
356;PK_6+347_L
357;PK_7+217_L
358;PK_7+217_L
359;PK_7+217_L
360;PK_8+767_L
361;PK_8+767_L
362;PK_10+557_L
363;PK_10+557_L
364;PK_12+359_L
365;PK_12+359_L
366;PK_14+157_L
367;PK_14+157_L
368;PK_23+849_P
369;PK_23+849_P
370;PK_23+849_P
371;PK_1+896_P
372;PK_1+896_P
373;PK_1+896_P
374;PK_1+965_L
375;PK_1+965_L
376;PK_1+965_L
377;PK_2+314_P
378;PK_2+314_P
379;PK_2+314_P
380;PK_2+441_L
381;PK_2+441_L
382;PK_0+756_L
383;PK_0+756_L
384;PK_2+946_P
385;PK_2+946_P
386;PK_1+615_L
387;PK_1+615_L
388;PK_3+803_P
389;PK_3+803_P
390;PK_3+803_P
391;PK_4+289_L
392;PK_4+289_L
393;PK_7+894_L
394;PK_7+894_L
395;PK_7+894_L
396;PK_8+678_P
397;PK_8+678_P
398;PK_8+678_L
399;PK_8+678_L
400;PK_0+402_P
401;PK_0+402_P
402;PK_0+402_P
403;PK_25+130_P
404;PK_25+130_P
405;PK_25+130_P
406;PK_25+685_P
407;PK_25+685_P
408;PK_25+685_P
409;PK_25+685_L
410;PK_25+685_L
411;PK_25+685_L
412;PK_26+361_L
413;PK_26+361_L
414;PK_26+361_L
415;PK_26+58_P
416;PK_26+58_P
417;PK_26+58_L
418;PK_26+58_L
419;PK_27+015_P
420;PK_27+015_P
421;PK_27+113_L
422;PK_27+113_L
423;PK_28+328_P
424;PK_28+328_P
425;PK_28+328_L
426;PK_28+328_L
427;PK_0+234_P
428;PK_0+234_P
429;PK_0+262_P
430;PK_0+262_P
431;PK_0+193_P
432;PK_0+193_P
433;PK_0+193_L
434;PK_0+193_L
435;PK_0+412_P
436;PK_0+412_P
437;PK_0+412_P
438;PK_0+412_P
439;PK_0+412_P
440;PK_0+412_P
441;PK_1+065_P
442;PK_1+065_P
443;PK_1+065_P
444;PK_1+923_L
445;PK_1+923_L
446;PK_1+923_L
447;PK_2+597_P
448;PK_2+597_P
449;PK_2+597_P
450;PK_2+853_L
451;PK_2+853_L
452;PK_2+853_L
453;PK_4+153_L
454;PK_4+153_L
455;PK_4+153_L
456;PK_4+607_P
457;PK_4+607_P
458;PK_4+607_P
459;PK_5+582_P
460;PK_5+582_P
461;PK_5+582_P
462;PK_5+653_L
463;PK_5+653_L
464;PK_5+653_L
465;PK_5+994_P
466;PK_5+994_P
467;PK_5+994_P
468;PK_5+994_P
469;PK_5+994_P
470;PK_67+472_P
471;PK_67+472_P
472;PK_68+822_P
473;PK_68+822_P
474;PK_70+229_P
475;PK_70+229_P
476;PK_70+820_-
477;PK_70+820_-
478;PK_70+820_-
479;PK_71+322_-
480;PK_71+322_-
481;PK_71+322_-
482;PK_72+058_-
483;PK_72+058_-
484;PK_73+423_L
485;PK_73+423_L
486;PK_74+788_L
487;PK_74+788_L
488;PK_30+245_L
489;PK_30+245_L
490;PK_26+416_P
491;PK_26+416_P
492;PK_15+847_P
493;PK_15+847_P
494;PK_15+847_L
495;PK_15+847_L
496;PK_21+225_P
497;PK_21+225_P
498;PK_21+225_L
499;PK_21+225_L
500;PK_10+330_P
501;PK_10+330_P
502;PK_11+708_L
503;PK_11+708_L
504;PK_14+264_P
505;PK_14+264_P
506;PK_14+264_L
507;PK_14+264_L
508;PK_17+940_P
509;PK_17+940_P
510;PK_17+940_L
511;PK_17+940_L
512;PK_2+849_P
513;PK_2+849_P
514;PK_2+849_P
515;PK_2+849_L
516;PK_2+849_L
517;PK_7+992_P
518;PK_7+992_P
519;PK_7+992_L
520;PK_7+992_L
521;PK_7+992_L
522;PK_28+48_P
523;PK_28+48_P
524;PK_28+48_L
525;PK_28+48_L
526;PK_3+473_P
527;PK_3+473_P
528;PK_3+473_P
529;PK_3+473_L
530;PK_3+473_L
531;PK_3+473_L
532;PK_8+007_P
533;PK_8+007_L
534;PK_14+942_P
535;PK_14+942_L
536;PK_29+739_P
537;PK_29+739_L
538;PK_10+086_P
539;PK_10+086_L
540;PK_14+178_P
541;PK_14+178_L
542;PK_18+695_P
543;PK_18+695_L
544;PK_24+304_P
545;PK_24+304_P
546;PK_24+304_L
547;PK_24+304_L
548;PK_3+534_P
549;PK_3+534_L
550;PK_7+788_P
551;PK_7+788_L
552;PK_25+728_P
553;PK_25+728_L
554;PK_28+013_P
555;PK_28+013_L
556;PK_1+000_P
557;PK_1+000_L
558;PK_3+715_P
559;PK_3+715_L
560;PK_7+012_L
561;PK_7+492_L
562;PK_7+769_L
563;PK_8+005_L
564;PK_8+512_L
565;PK_11+556_L
566;PK_14+156_L
567;PK_15+483_L
568;PK_17+264_L
569;PK_20+794_L
570;PK_21+121_L
571;PK_26+438_L
572;PK_27+644_L
573;PK_28+897_L
574;PK_29+542_L
575;PK_30+042_L
576;PK_30+242_L
577;PK_9+611_P
578;PK_10+332_P
579;PK_10+637_P
580;PK_10+882_L
581;PK_11+726_L
582;PK_12+367_L
583;PK_12+733_P
584;PK_14+057_P
585;PK_14+221_P
586;PK_14+613_P
587;PK_15+274_-
588;PK_15+698_-
589;PK_16+964_P
590;PK_17+936_P
591;PK_18+695_P
592;PK__-
593;PK_19+565_P
594;PK_20+453_P
595;PK_21+092_-
596;PK_21+608_-
597;PK_23+017_P
598;PK_23+852_P
599;PK_24+267_-
600;PK_0+83  ST-HR_L
601;PK_2+008_L
602;PK_3+705_L
603;PK_4+143_L
604;PK_4+427_-
605;PK_5+144_P
606;PK_6+319_P
607;PK_7+884_P
608;PK_8+232_P
609;PK_25+544_P
610;PK_25+728_P
611;PK_26+151_-
612;PK_27+210_P
613;PK_28+013_P
614;PK_28+48_-
615;PK_0+262 V3_L
616;PK_0+016_-
617;PK_0+492_L
618;PK_1+410_L
619;PK_1+931_-
620;PK_2+855_L
621;PK_3+477_L
622;PK_3+717_-
623;PK_4+609_L
624;PK_5+034_-
625;PK_5+996_-
626;PK_67+466_-
627;PK_68+800_-
628;PK_69+379_-
629;PK_68+825_-
630;PK_70+150_-
631;PK_70+850_-
632;PK_71+324_-
633;PK_72+056_-
634;PK_72+610_-
635;PK_73+080_-
636;PK_73+421_-
637;PK_74+850_-
638;PK_6+473_L
639;PK_8+217_L
640;PK_8+957_L
641;PK_9+717_L
642;PK_11+217_L
643;PK_11+967_L
644;PK_12+717_L
645;PK_12+717_L
646;PK_13+467_L
647;PK_14+367_L
648;PK_14+942_L
649;PK_16+440_L
650;PK_17+192_L
651;PK_17+947_L
652;PK_18+692_L
653;PK_19+322_P
654;PK_19+782_L
655;PK_20+192_L
656;PK_21+662_L
657;PK_22+442_L
658;PK_23+192_L
659;PK_23+942_L
660;PK_24+692_L
661;PK_25+407_L
662;PK_26+192_L
663;PK_26+937_L
664;PK_28+266_L
665;PK_29+837_L
666;PK_30+592_L
667;PK_31+139_P
668;PK_31+332_L
669;PK_9+903_P
670;PK_11+403_L
671;PK_12+153_P
672;PK_12+903_P
673;PK_14+698_P
674;PK_16+418_P
675;PK_19+088_P
676;PK_19+838_P
677;PK_21+338_P
678;PK_22+088_P
679;PK_22+552_P
680;PK_24+518_P
681;PK_24+518_P
682;PK_2+008_P
683;PK_1+969_L
684;PK_2+192_P
685;PK_2+435_P
686;PK_3+268_L
687;PK_0+393_L
688;PK_5+056_-
689;PK_5+414_-
690;PK_5+657_-
691;PK_5+889_-
692;PK_6+111_-
693;PK_6+648_-
694;PK_6+928_-
695;PK_7+278_-
696;PK_7+558_-
697;PK_8+648_L
698;PK_26+361_P
699;PK_26+773_P
700;PK_27+493_P
701;PK_28+243_P
702;PK_0+028V4_L
703;PK_0+212V1_L
704;PK_1+470 V1_L
705;PK_0+385_-
706;PK_0+082_-
707;PK_0+45_L
708;PK_0+83_L
709;PK_2+594_L
710;PK_5+584_L
711;PK_6+668_L
712;PK_9+807_L
713;PK_13+018_L
714;PK_14+747_L
715;PK_18+243_L
716;PK_22+188_L
717;PK_28+888_P
718;PK_29+074_L
719;PK_9+118_P
720;PK_11+099_P
721;PK_13+188_P
722;PK_17+588_P
723;PK_23+664_P
724;PK_2+340_P
725;PK_4+611_-
726;PK_25+127_P
727;PK_26+580_P
728;PK_29+009_P
729;PK_11+000_-
730;PK_1+055_L
731;PK_4+085_L
732;PK_4+760_-
733;PK_4+853_-
734;PK_4+944_-
735;PK_5+043_-
736;PK_5+146_-
737;PK_5+230_-
738;PK_5+317_-
739;PK_5+397_-
740;PK_5+484_-
741;PK_5+589_-
742;PK_5+694_-
743;PK_5+801_-
744;PK_5+907_-
745;PK_6+013_-
746;PK_6+111_-
747;PK_6+236_-
748;PK_6+334_-
749;PK_6+441_-
750;PK_6+545_-
751;PK_6+648_-
752;PK_6+752_-
753;PK_6+856_-
754;PK_6+961_-
755;PK_7+061_-
756;PK_7+171_-
757;PK_7+276_-
758;PK_7+369_-
759;PK_7+463_-
760;PK_7+556_-
761;PK_7+656_-
762;PK_13+185_P
763;PK_11+097_P
764;PK_9+103_L
765;PK_6+668_L
766;PK_9+807_P
767;PK_13+018_P
768;PK_17+588_P
769;PK_23+586_P
770;PK_0+333_P
771;PK_1+828_P
772;PK_4+23_P
773;PK_0+110_-
774;PK_1+065_L
775;PK_D4_1_P
776;PK_4+230_L
777;PK_4+153_L
778;PK_8+007_P
779;PK_14+942_P
780;PK_29+739_P
781;PK_10+086_P
782;PK_14+178_P
783;PK_18+695_P
784;PK_24+304_P
785;PK_24+304_P
786;PK_3+534_P
787;PK_7+788_P
788;PK_25+728_P
789;PK_28+013_P
790;PK_1+000_L
791;PK_3+715_L
792;PK_7+776_L
793;PK_8+517_L
794;PK_21+121_L
795;PK_27+632_L
796;PK_28+410_L
797;PK_28+757_P
798;PK_29+142_L
799;PK_29+544_L
800;PK_30+044_L
801;PK_9+771_P
802;PK_10+481_P
803;PK_10+638_P
804;PK_10+888_P
805;PK_10+878_L
806;PK_11+368_L
807;PK_11+534_L
808;PK_ 0+810-ST-HR_-
809;PK_69+377_-
810;PK_69+827_-
811;PK_73+115_-
812;PK_3+313_L
813;PK_6+852_P
814;PK_8+153_P
815;PK_25+544_P
816;PK_25+688_L
817;PK_26+153_P
818;PK_0+383_-
819;PK_0+832_L
820;PK_0+800_L
821;PK_1+408_L
822;PK_4+247_L
823;PK_5+032_L
824;PK_5+148_P
825;PK_6+438_P
826;PK_7+558_P
827;PK_7+017_L
828;PK_7+497_L
829;PK_160 VETVY_P
830;PK_9+60413_P
831;PK_6+128_P
832;PK_0+697_L
833;PK_0+100_L
834;PK_0+492_P
835;PK_0+043_P
836;PK_13+018_L
837;PK_15+842_L
838;PK_26+422_P
839;PK_30+245_L
840;PK_10+326_P
841;PK_11+703_L
842;PK_14+263_P
843;PK_17+940_P
844;PK_2+849_L
845;PK_7+992_P
846;PK_28+480_P
847;PK_3+473_L
848;PK_6+347_L
849;PK_7+217_L
850;PK_8+767_L
851;PK_10+557_L
852;PK_12+359_L
853;PK_14+157_L
854;PK_9+176_P
855;PK_9+272_P
856;PK_9+982_P
857;PK_10+328_P
858;PK_10+901_P
859;PK_11+101_P
860;PK_11+892_P
861;PK_12+095_L
862;PK_12+736_P
863;PK_13+316_P
864;PK_14+062_P
865;PK_14+498_P
866;PK_15+274_P
867;PK_15+698_P
868;PK_16+363_P
869;PK_16+960_P
870;PK_17+520_P
871;PK_18+040_P
872;PK_19+015_P
873;PK_19+565_P
874;PK_20+451_P
875;PK_21+090_P
876;PK_21+608_P
877;PK_21+914_P
878;PK_22+607_P
879;PK_23+018_P
880;PK_23+406_P
881;PK_23+598_P
882;PK_24+270_P
883;PK_24+614_P
884;PK_23+849_P
885;PK_1+896_P
886;PK_1+965_L
887;PK_2+314_P
888;PK_2+441_L
889;PK_0+756_L
890;PK_2+946_L
891;PK_1+615_L
892;PK_3+803_L
893;PK_4+289_L
894;PK_7+894_P
895;PK_8+678_P
896;PK_0+402 VETVY PS_P
897;PK_25+130_P
898;PK_25+685_P
899;PK_26+361_P
900;PK_26+580_P
901;PK_27+015_P
902;PK_27+113_L
903;PK_28+328_P
904;PK_0+234 V4_P
905;PK_0+262 V3_P
906;PK_0+193_-
907;PK_0+412_L
908;PK__L
909;PK_1+065_L
910;PK_1+923_L
911;PK_2+597_L
912;PK_2+853_L
913;PK_4+153_L
914;PK_4+607_L
915;PK_5+582_L
916;PK_5+653_L
917;PK_5+994_L
918;PK_67+472_-
919;PK_68+822_-
920;PK_70+229_-
921;PK_70+820_-
922;PK_71+322_-
923;PK_72+058_-
924;PK_73+423_-
925;PK_74+788_-
926;PK_12+837_L
927;PK_13+182_L
928;PK_18+242_L
929;PK_22+022_L
930;PK_12+007_L
931;PK_14+613_L
932;PK_18+353_P
933;PK_18+188_P
934;PK_3+984_L
935;PK_8+244_P
936;PK_26+013_P
937;PK_27+212_P
938;PK_3+620_L
939;PK_9+717_L
940;PK_13+018_L
941;PK_15+842_L
942;PK_20+942_L
943;PK_26+422_L
944;PK_28+897_L
945;PK_30+242_L
946;PK_8+797_P
947;PK_11+016_P
948;PK_12+688_P
949;PK_14+241_P
950;PK_17+936_P
951;PK_21+092_P
952;PK_2+338_P
953;PK_4+330_L
954;PK_6+323_P
955;PK_25+168_P
956;PK_28+008_P
957;PK_0+017_L
958;PK_3+475_L
959;PK_9+272_P
960;PK_9+982_P
961;PK_10+328_P
962;PK_10+901_P
963;PK_11+101_P
964;PK_11+892_P
965;PK_12+095_L
966;PK_12+736_P
967;PK_13+316_P
968;PK_14+062_P
969;PK_14+498_P
970;PK_15+274_P
971;PK_15+698_P
972;PK_16+363_P
973;PK_16+960_P
974;PK_17+520_P
975;PK_18+040_P
976;PK_19+015_P
977;PK_19+565_P
978;PK_20+451_P
979;PK_21+090_P
980;PK_21+608_P
981;PK_21+914_P
982;PK_22+606_P
983;PK_23+018_P
984;PK_23+406_P
985;PK_23+598_P
986;PK_24+270_P
987;PK_24+614_P
988;PK_6+347_L
989;PK_7+217_L
990;PK_8+767_L
991;PK_10+557_L
992;PK_12+359_L
993;PK_14+157_L
994;PK_23+849_P
995;PK_1+896_P
996;PK_1+965_L
997;PK_2+314_P
998;PK_2+441_L
999;PK_0+756_L
1000;PK_2+946_L
1001;PK_1+615_L
1002;PK_3+803_L
1003;PK_4+289_L
1004;PK_7+894_P
1005;PK_8+678_P
1006;PK_0+402 VETVY PS_P
1007;PK_25+13_P
1008;PK_25+685_P
1009;PK_26+361_P
1010;PK_26+58_P
1011;PK_27+015_P
1012;PK_27+113_L
1013;PK_28+328_P
1014;PK_0+234 V4_P
1015;PK_0+262 V3_P
1016;PK_-0+193_-
1017;PK_0+412_L
1018;PK__L
1019;PK_1+065_L
1020;PK_1+923_L
1021;PK_2+597_L
1022;PK_2+853_L
1023;PK_4+153_L
1024;PK_4+607_L
1025;PK_5+582_L
1026;PK_5+653_L
1027;PK_5+994_L
1028;PK_67+472_-
1029;PK_68+822_-
1030;PK_70+229_-
1031;PK_70+82_-
1032;PK_71+322_-
1033;PK_72+058_-
1034;PK_73+423_-
1035;PK_74+788_-
1036;PK_8+007_P
1037;PK_14+942_P
1038;PK_29+739_P
1039;PK_10+086_P
1040;PK_14+178_P
1041;PK_18+695_P
1042;PK_24+304_P
1043;PK_24+304_P
1044;PK_3+534_P
1045;PK_7+788_P
1046;PK_25+728_P
1047;PK_28+013_P
1048;PK_1+000_L
1049;PK_3+715_L
1050;PK_30+245_L
1051;PK_26+416_P
1052;PK_15+847_P
1053;PK_15+847_L
1054;PK_21+225_P
1055;PK_21+225_L
1056;PK_10+33_P
1057;PK_11+708_L
1058;PK_14+264_P
1059;PK_14+264_L
1060;PK_17+940_P
1061;PK_17+940_L
1062;PK_2+849_P
1063;PK_2+849_L
1064;PK_7+992_P
1065;PK_7+992_L
1066;PK_28+480_P
1067;PK_28+480_L
1068;PK_3+473_P
1069;PK_3+473_L
1070;PK_6+335_L
1071;PK_8+762_L
1072;PK_10+557_L
1073;PK_12+352_L
1074;PK_14+147_L
1075;PK_9+177_L
1076;PK_9+990_P
1077;PK_10+332_L
1078;PK_10+907_P
1079;PK_11+137_L
1080;PK_11+886_P
1081;PK_12+089_L
1082;PK_12+739_P
1083;PK_13+319_L
1084;PK_14+063_P
1085;PK_14+488_L
1086;PK_15+268_P
1087;PK_15+688_L
1088;PK_16+363_P
1089;PK_17+519_P
1090;PK_18+038_L
1091;PK_16+963_L
1092;PK_19+013_P
1093;PK_19+563_L
1094;PK_20+452_P
1095;PK_21+088_L
1096;PK_21+913_P
1097;PK_22+606_L
1098;PK_23+406_P
1099;PK_23+406_P
1100;PK_1+412 BV LK_L
1101;PK_1+227 BV LK_L
1102;PK_24+263_P
1103;PK_0+5627 BV LK_L
1104;PK_24+613_L
1105;PK_1+965_L
1106;PK_67+472_-
1107;PK_68+822_-
1108;PK_70+229_-
1109;PK_72+058_-
1110;PK_73+423_-
1111;PK_74+788_-
1112;PK_2+314_P
1113;PK_0+756_L
1114;PK_2+946_P
1115;PK_1+615_L
1116;PK_3+803_P
1117;PK_5+148_P
1118;PK_5+148_L
1119;PK_6+438_P
1120;PK_6+438_L
1121;PK_7+558_P
1122;PK_7+894_L
1123;PK_25+13_P
1124;PK_25+685_P
1125;PK_25+688_L
1126;PK_26+361_L
1127;PK_27+015_P
1128;PK_27+113_L
1129;PK_28+328_L
1130;PK_0+193_P
1131;PK_0+800_L
1132;PK_1+065_P
1133;PK_1+923_L
1134;PK_2+597_P
1135;PK_2+853_L
1136;PK_4+153_L
1137;PK_4+607_P
1138;PK_5+582_P
1139;PK_5+653_L
1140;PK_5+994_P
1141;PK_8+675_P
1142;PK_7+210_L
1143;PK_7+769_L
1144;PK_8+512_L
1145;PK_9+776_L
1146;PK_10+877_L
1147;PK_21+613_P
1148;PK_23+019_P
1149;PK_0+810-ST-HR_-
1150;PK_6+852_P
1151;PK_8+153_P
1152;PK_25+544_L
1153;PK_26+153_L
1154;PK_0+383_P
1155;PK_0+832_L
1156;PK_1+404_L
1157;PK_4+247_P
1158;PK_5+032_P
1159;PK_69+827_-
1160;PK_69+377_-
1161;PK_72+612_-
1162;PK_73+115_-
1163;PK_3+313_L
1164;PK_4+289_P
1165;PK_7+769_L
1166;PK_8+512_L
1167;PK_9+776_L
1168;PK_10+877_L
1169;PK_21+613_P
1170;PK_23+019_P
1171;PK_0+810-ST-HR_-
1172;PK_69+377_-
1173;PK_69+827_-
1174;PK_72+612_-
1175;PK_73+115_-
1176;PK_3+313_L
1177;PK_4+289_P
1178;PK_6+852_P
1179;PK_8+153_P
1180;PK_25+544_L
1181;PK_26+153_L
1182;PK_0+383_P
1183;PK_0+832_L
1184;PK_1+404_L
1185;PK_4+247_P
1186;PK_5+032_P
1187;PK_0+810-ST-HR_-
1188;PK_0+832_L
1189;PK_0+800_L
1190;PK_8+517_P
1191;PK_17+562_P
1192;PK_17+566_L
1193;PK_21+121_P
1194;PK_30+412_L
1195;PK_11+352_P
1196;PK_11+352_P
1197;PK_12+252_L
1198;PK_12+252_L
1199;PK_20+794_P
1200;PK_20+794_P
1201;PK_20+798_L
1202;PK_20+798_L
1203;PK_30+328_P
1204;PK_30+328_P
1205;PK_30+330_L
1206;PK_30+330_L
1207;PK_26+616_P
1208;PK_30+042_L
1209;PK_10+484_P
1210;PK_10+484_P
1211;PK_11+534_L
1212;PK_11+534_L
1213;PK_SERVICE AREA_-
1214;PK_SERVICE AREA_-
1215;PK_10+923_P
1216;PK_11+108_L
1217;PK_26+616_P
1218;PK_27+644_P
1219;PK_28+409_P
1220;PK_SERVICE AREA_P
1221;PK_SERVICE AREA_L
1222;PK_29+542_L
1223;PK_30+042_L
1224;PK_10+484_P
1225;PK_10+484_P
1226;PK_10+636_P
1227;PK_10+899_P
1228;PK_11+140_L
1229;PK_11+368_L
1230;PK_11+534_L
1231;PK_11+534_L
1232;PK_0+415_P
1233;PK_0+415_P
