item;alias;description;sessionuid;road;stretchs;pk;sentido
1;LQ-ANI-1CA;LQ-ANI-1CA;LQ-ANI-1CA;Carretera Tunel;Carretera;172+651;CA
2;LQ-ANI-2CA;LQ-ANI-2CA;LQ-ANI-2CA;Carretera Tunel;Carretera;172+651;CA
3;LQ-ANI-3CA;LQ-ANI-3CA;LQ-ANI-3CA;Carretera Tunel;Carretera;172+651;CA
4;LQ-ANI-1MA;LQ-ANI-1MA;LQ-ANI-1MA;Carretera Tunel;Carretera;173+900;MA
5;LQ-ANI-2MA;LQ-ANI-2MA;LQ-ANI-2MA;Carretera Tunel;Carretera;173+900;MA
6;LQ-ANI-3MA;LQ-ANI-3MA;LQ-ANI-3MA;Carretera Tunel;Carretera;173+900;MA
