"id","value","type","param","param_type","protocol_type","protocol_param_id"
2050,"CH004E",2,1006,2,2,2
2051,"CH004F",2,1006,2,2,2
2052,"CH0050",2,1006,2,2,2
2053,"CH0051",2,1006,2,2,2
2054,"CH0052",2,1006,2,2,2
2055,"CH0053",2,1006,2,2,2
2056,"CH0054",2,1006,2,2,2
2057,"CH0055",2,1006,2,2,2
2058,"CH0056",2,1006,2,2,2
2059,"CH0057",2,1006,2,2,2
2060,"CH0058",2,1006,2,2,2
2061,"CH0059",2,1006,2,2,2
2062,"CH005A",2,1006,2,2,2
2063,"CH005B",2,1006,2,2,2
2064,"CH005C",2,1006,2,2,2
2065,"CH005D",2,1006,2,2,2
2066,"CH005E",2,1006,2,2,2
2067,"CH005F",2,1006,2,2,2
2068,"CH0060",2,1006,2,2,2
2069,"CH0061",2,1006,2,2,2
2070,"CH0062",2,1006,2,2,2
2071,"CH0063",2,1006,2,2,2
2072,"CH0064",2,1006,2,2,2
2073,"CH0065",2,1006,2,2,2
2074,"CH0066",2,1006,2,2,2
2075,"CH0067",2,1006,2,2,2
2076,"CH0068",2,1006,2,2,2
2077,"CH0069",2,1006,2,2,2
2078,"CH006A",2,1006,2,2,2
2079,"CH006B",2,1006,2,2,2
2080,"CH006C",2,1006,2,2,2
2081,"CH006D",2,1006,2,2,2
2082,"CH006E",2,1006,2,2,2
2083,"CH006F",2,1006,2,2,2
2084,"CH0070",2,1006,2,2,2
2085,"CH0071",2,1006,2,2,2
2086,"CH0072",2,1006,2,2,2
2087,"CH0073",2,1006,2,2,2
2088,"CH0074",2,1006,2,2,2
2089,"CH0075",2,1006,2,2,2
2090,"CH0076",2,1006,2,2,2
2091,"CH0077",2,1006,2,2,2
2092,"CH0078",2,1006,2,2,2
2093,"CH0079",2,1006,2,2,2
2094,"CH007A",2,1006,2,2,2
2095,"CH007B",2,1006,2,2,2
2096,"CH007C",2,1006,2,2,2
2097,"CH007D",2,1006,2,2,2
2098,"CH007E",2,1006,2,2,2
2127,"CH00A2",2,1006,2,2,2
2129,"CH00A4",2,1006,2,2,2
2130,"CH00A5",2,1006,2,2,2
2132,"CH00A7",2,1006,2,2,2
2133,"CH00A8",2,1006,2,2,2
2134,"CH00A9",2,1006,2,2,2
2136,"CH00AB",2,1006,2,2,2
2137,"CH00AC",2,1006,2,2,2
2138,"CH00AD",2,1006,2,2,2
2139,"CH00AE",2,1006,2,2,2
2141,"CH00B0",2,1006,2,2,2
2145,"CH00B4",2,1006,2,2,2
2149,"CH00B8",2,1006,2,2,2
2152,"CH00BB",2,1006,2,2,2
2158,"CH00C1",2,1006,2,2,2
2159,"CH00C2",2,1006,2,2,2
2161,"CH00C4",2,1006,2,2,2
2164,"CH00C7",2,1006,2,2,2
2166,"CH00C9",2,1006,2,2,2
2168,"CH00CB",2,1006,2,2,2
2170,"CH00CD",2,1006,2,2,2
2171,"CH00CE",2,1006,2,2,2
2176,"CH00D3",2,1006,2,2,2
2177,"CH00D4",2,1006,2,2,2
2179,"CH00D6",2,1006,2,2,2
2180,"CH00D7",2,1006,2,2,2
2183,"CH00DA",2,1006,2,2,2
2185,"CH00DC",2,1006,2,2,2
2186,"CH00DD",2,1006,2,2,2
2188,"CH00DF",2,1006,2,2,2
2190,"CH00E1",2,1006,2,2,2
2191,"CH00E2",2,1006,2,2,2
2193,"CH00E4",2,1006,2,2,2
2196,"CH00E7",2,1006,2,2,2
2198,"CH00E9",2,1006,2,2,2
2200,"CH00EB",2,1006,2,2,2
2202,"CH00ED",2,1006,2,2,2
2203,"CH00EE",2,1006,2,2,2
2208,"CH00F3",2,1006,2,2,2
2209,"CH00F4",2,1006,2,2,2
2211,"CH00F6",2,1006,2,2,2
2212,"CH00F7",2,1006,2,2,2
2215,"CH00FA",2,1006,2,2,2
2217,"CH00FC",2,1006,2,2,2
2218,"CH00FD",2,1006,2,2,2
2221,"CH0102",2,1006,2,2,2
2222,"CH0103",2,1006,2,2,2
2223,"CH0104",2,1006,2,2,2
2224,"CH0105",2,1006,2,2,2
2225,"CH0106",2,1006,2,2,2
2226,"CH0107",2,1006,2,2,2
2227,"CH010C",2,1006,2,2,2
2228,"CH010D",2,1006,2,2,2
2229,"CH010E",2,1006,2,2,2
2230,"CH010F",2,1006,2,2,2
2231,"CH0110",2,1006,2,2,2
2232,"CH0111",2,1006,2,2,2
2233,"CH0118",2,1006,2,2,2
2234,"CH0119",2,1006,2,2,2
2235,"CH011A",2,1006,2,2,2
2236,"CH011B",2,1006,2,2,2
2237,"CH0139",2,1006,2,2,2
2238,"CH013A",2,1006,2,2,2
2239,"CH013D",2,1006,2,2,2
2240,"CH013E",2,1006,2,2,2
2241,"CH0141",2,1006,2,2,2
2242,"CH0142",2,1006,2,2,2
2243,"CH0143",2,1006,2,2,2
2244,"CH0147",2,1006,2,2,2
2245,"CH0148",2,1006,2,2,2
2246,"CH0150",2,1006,2,2,2
2247,"CH0151",2,1006,2,2,2
2248,"CH0154",2,1006,2,2,2
2249,"CH0155",2,1006,2,2,2
2250,"CH0158",2,1006,2,2,2
2251,"CH0159",2,1006,2,2,2
2252,"CH015A",2,1006,2,2,2
2253,"CH015B",2,1006,2,2,2
2254,"CH015E",2,1006,2,2,2
2255,"CH015F",2,1006,2,2,2
2256,"CH0160",2,1006,2,2,2
2257,"CH0161",2,1006,2,2,2
2258,"CH0162",2,1006,2,2,2
2259,"CH0163",2,1006,2,2,2
2260,"CH0164",2,1006,2,2,2
2261,"CH0165",2,1006,2,2,2
2262,"CH016E",2,1006,2,2,2
2263,"CH016F",2,1006,2,2,2
2264,"CH0170",2,1006,2,2,2
2265,"CH0171",2,1006,2,2,2
2266,"CH0179",2,1006,2,2,2
2267,"CH017A",2,1006,2,2,2
2268,"CH017B",2,1006,2,2,2
2269,"CH017C",2,1006,2,2,2
2270,"CH017D",2,1006,2,2,2
2271,"CH017E",2,1006,2,2,2
2272,"CH02C7",2,1006,2,2,2
2273,"CH02D8",2,1006,2,2,2
2274,"CH02D9",2,1006,2,2,2
2275,"CH02DB",2,1006,2,2,2
2276,"CH02DC",2,1006,2,2,2
2277,"CH02DD",2,1006,2,2,2
