Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;53;1;1;
7;53;1;2;
7;53;1;3;
7;53;1;4;
7;53;3;1;
7;53;3;2;
7;53;3;3;
7;53;3;4;
