device_name;source_name;host;measure_port(i);alarm_port(i);url_publisher;offset_state(i)
LQ-VM-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3708
LQ-VM-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3709
LQ-VM-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3710
LQ-VM-5MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3711
LQ-VC-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3712
LQ-VM-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3713
LQ-VM-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3714
LQ-VM-3CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3715
LQ-VM-4CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3716
LQ-VM-5CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3717
LQ-VM-6CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3718
LQ-VC-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3719
RV-VC-DALJ;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3720
CAS-VC-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3721
CAS-VM-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3722
CAS-VM-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3723
CAS-VM-3CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3724
CAS-VM-4CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3725
CAS-VM-5CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3726
CAS-VM-6CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3727
CAS-VC-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3728
CAS-VC-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3729
CAS-VM-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3730
CAS-VM-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3731
CAS-VM-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3732
CAS-VM-4MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3733
CAS-VM-5MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3734
CAS-VM-6MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3735
CAS-VC-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3736
CAS-VC-DALJ;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3737
CH-VC-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3738
CH-VM-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3739
CH-VM-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3740
CH-VM-3CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3741
CH-VM-4CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3742
CH-VC-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3743
CH-VC-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3744
CH-VM-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3745
CH-VM-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3746
CH-VM-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3747
CH-VM-4MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3748
CH-VC-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3749
CH-VC-DALJ;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3750
STM2-VM-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3751
STM2-VM-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3752
STM2-VM-3CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3753
STM2-VM-4CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3754
STM2-VC-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3755
STM2-VC-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3756
STM2-VC-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3757
STM2-VC-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3758
STM2-VM-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3759
STM2-VM-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3760
STM2-VM-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3761
STM2-VM-4MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3762
LQ-VM-7CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3763
LQ-VM-6MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3764
LQ-VM-4MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3765
LQ-VC-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3766
LQ-VC-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3767
NG-VC-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3768
NG-VC-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3769
NG-VM-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3770
NG-VM-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3771
NG-VM-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3772
NG-VM-4MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3773
NG-VC-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3774
NG-VC-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3775
NG-VM-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3776
NG-VM-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3777
NG-VM-3CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3778
NG-VM-4CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3779
COR-VC-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3780
COR-VC-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3781
COR-VC-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3782
COR-VC-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3783
COR-VM-1MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3784
COR-VM-2MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3785
COR-VM-3MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3786
COR-VM-4MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3787
COR-VM-5MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3788
COR-VM-6MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3789
COR-VM-7MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3790
COR-VM-8MA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3791
COR-VM-1CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3792
COR-VM-2CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3793
COR-VM-3CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3794
COR-VM-4CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3795
COR-VM-5CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3796
COR-VM-6CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3797
COR-VM-7CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3798
COR-VM-8CA;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3799
COR-VC-DALJ;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3800
LQ-VC-DALJ;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3801
MM-VC-DALJ;VALVULAS;192.168.88.73;502;503;http:\/\/192.168.88.70:3000\/api\/v2\/generic\/;3802
