name;device;channel;description;controller;xAddress;xStatusAddress;inverseLogic
NG-CONT-AA10-SM;CGBT;M3DI1;NG-CONT-AA10-SM Estado Contactor K3 - AA4 - CSA SAI K3;WAGO;15555;855;true
NG-CONT-AE7-SM;CGBT;M3DI3;NG-CONT-AE7-SM Estado Contactor K4 - AA10 - CSA SAI K4;WAGO;15556;856;true
NG-CONT-AA9-SM;CGBT;M3DI5;NG-CONT-AA9-SM Estado Contactor K5 - AA7 - CSA SAI K5;WAGO;15557;857;true
NG-CONT-A15-SC;CGBT;M3DI11;NG-CONT-A15-SC Estado Contactor K6 - AA9 - CSA SAI K6;WAGO;15558;858;false
NG-CONT-A16-SM;CGBT;M3DI13;NG-CONT-A16-SC Estado Contactor K7 - A13 - CSA SAI K7;WAGO;15559;859;false
NG-VENT-VF1-CA;CGBT;M4DI2;NG-VENT-VF1-CA Estado interruptor ventilador ;WAGO;15562;862;false
NG-VENT-VF1-CA;CGBT;M4DI5;NG-VENT-VF1-CA Estado circuito fallo arrancador ventilador ;WAGO;15563;863;false
NG-VENT-VF2-CA;CGBT;M4DI6;NG-VENT-VF2-CA Estado interruptor ventilador ;WAGO;15564;864;false
NG-VENT-VF2-CA;CGBT;M4DI9;NG-VENT-VF2-CA Estado circuito fallo arrancador ventilador ;WAGO;15565;865;false
NG-VENT-VF3-CA;CGBT;M4DI10;NG-VENT-VF3-CA Estado interruptor ventilador ;WAGO;15566;866;false
NG-VENT-VF3-CA;CGBT;M4DI13;NG-VENT-VF3-CA Estado circuito fallo arrancador ventilador ;WAGO;15567;867;false
NG-VENT-VF4-CA;CGBT;M4DI14;NG-VENT-VF4-CA Estado interruptor ventilador ;WAGO;15568;868;false
NG-VENT-VF4-CA;CGBT;M5DI1;NG-VENT-VF4-CA Estado circuito fallo arrancador ventilador ;WAGO;15569;869;false
NG-VENT-VF5-CA;CGBT;M5DI2;NG-VENT-VF5-CA Estado interruptor ventilador ;WAGO;15570;870;false
NG-VENT-VF5-CA;CGBT;M5DI5;NG-VENT-VF5-CA Estado circuito fallo arrancador ventilador ;WAGO;15571;871;false
NG-VENT-VF6-CA;CGBT;M5DI6;NG-VENT-VF6-CA Estado interruptor ventilador ;WAGO;15572;872;false
NG-VENT-VF6-CA;CGBT;M5DI9;NG-VENT-VF6-CA Estado circuito fallo arrancador ventilador ;WAGO;15573;873;false
NG-VENT-VF7-CA;CGBT;M5DI10;NG-VENT-VF7-CA Estado interruptor ventilador ;WAGO;15574;874;false
NG-VENT-VF7-CA;CGBT;M5DI13;NG-VENT-VF7-CA Estado circuito fallo arrancador ventilador ;WAGO;15575;875;false
NG-VENT-VF8-CA;CGBT;M5DI14;NG-VENT-VF8-CA Estado interruptor ventilador ;WAGO;15576;876;false
NG-VENT-VF8-CA;CGBT;M6DI1;NG-VENT-VF8-CA Estado circuito fallo arrancador ventilador ;WAGO;15577;877;false
NG-CONT-A1-SM;CT_ITS_BC;M1DI3;NG-CONT-A1-SM Estado Contactor K1 - A1 - CS ITS BF11;WAGO;15578;878;false
NG-CONT-A2-SC;CT_ITS_BC;M1DI5;NG-CONT-A2-SC Estado Contactor K2 -A2 - CS ITS BF12;WAGO;15579;879;false
NG-VNT-VF1-MA;CGBT;M6DI10;NG-VENT-VF1-MA Estado interruptor ventilador ;WAGO;15580;880;false
NG-VNT-VF1-MA;CGBT;M6DI13;NG-VENT-VF1-MA Estado circuito fallo arrancador ventilador ;WAGO;15581;881;false
NG-VNT-VF2-MA;CGBT;M6DI6;NG-VENT-VF2-MA Estado interruptor ventilador ;WAGO;15582;882;false
NG-VNT-VF2-MA;CGBT;M6DI9;NG-VENT-VF2-MA Estado circuito fallo arrancador ventilador ;WAGO;15583;883;false
NG-VNT-VF3-MA;CGBT;M6DI14;NG-VENT-VF3-MA Estado interruptor ventilador ;WAGO;15584;884;false
NG-VNT-VF3-MA;CGBT;M7DI1;NG-VENT-VF3-MA Estado circuito fallo arrancador ventilador ;WAGO;15585;885;false
NG-VNT-VF4-MA;CGBT;M7DI10;NG-VENT-VF4-MA Estado interruptor ventilador ;WAGO;15586;886;false
NG-VNT-VF4-MA;CGBT;M7DI13;NG-VENT-VF4-MA Estado circuito fallo arrancador ventilador ;WAGO;15587;887;false
NG-VNT-VF5-MA;CGBT;M7DI6;NG-VENT-VF5-MA Estado interruptor ventilador ;WAGO;15588;888;false
NG-VNT-VF5-MA;CGBT;M7DI9;NG-VENT-VF5-MA Estado circuito fallo arrancador ventilador ;WAGO;15589;889;false
NG-VNT-VF6-MA;CGBT;M7DI2;NG-VENT-VF6-MA Estado interruptor ventilador ;WAGO;15590;890;false
NG-VNT-VF6-MA;CGBT;M7DI5;NG-VENT-VF6-MA Estado circuito fallo arrancador ventilador ;WAGO;15591;891;false
NG-CUAD-PRES-GAL;ARM_GAL;M2DI2;NG-CUAD-PRES-GAL Estado Seta Emergencia;WAGO;15592;892;false
NG-CUAD-PRES-GAL-CA;ARM_GAL;M2DI3;NG-CUAD-PRES-GAL-CA Estado Remoto Tubo Sentido Cadiz;WAGO;15593;893;false
NG-CUAD-PRES-GAL-CA;ARM_GAL;M2DI4;NG-CUAD-PRES-GAL-CA Estado Marcha Ventilador derecho tubo sentido Cadiz ;WAGO;15594;894;false
NG-CUAD-PRES-GAL-CA;ARM_GAL;M2DI5;NG-CUAD-PRES-GAL-CA Estado Marcha Ventilador izquierdo tubo sentido Cadiz ;WAGO;15595;895;false
NG-CUAD-PRES-GAL-CA;ARM_GAL;M2DI6;NG-CUAD-PRES-GAL-CA Estado Fallo Ventilador derecho tubo sentido Cadiz ;WAGO;15596;896;false
NG-CUAD-PRES-GAL-CA;ARM_GAL;M2DI7;NG-CUAD-PRES-GAL-CA Estado Fallo Ventilador izquierdo tubo sentido Cadiz ;WAGO;15597;897;false
NG-CUAD-PRES-GAL-MA;ARM_GAL;M2DI8;NG-CUAD-PRES-GAL-MA Estado Remoto tubo Sentido Malaga;WAGO;15598;898;false
NG-CUAD-PRES-GAL-MA;ARM_GAL;M2DI9;NG-CUAD-PRES-GAL-MA Estado Marcha Ventilador derecho tubo sentido Malaga ;WAGO;15599;899;false
NG-CUAD-PRES-GAL-MA;ARM_GAL;M2DI10;NG-CUAD-PRES-GAL-MA Estado Marcha Ventilador izquierdo tubo sentido Malaga ;WAGO;15600;900;false
NG-CUAD-PRES-GAL-MA;ARM_GAL;M2DI11;NG-CUAD-PRES-GAL-MA Estado Fallo Ventilador derecho tubo sentido Malaga;WAGO;15601;901;false
NG-CUAD-PRES-GAL-MA;ARM_GAL;M2DI12;NG-CUAD-PRES-GAL-MA Estado Fallo Ventilador izquierdo tubo sentido Malaga;WAGO;15602;902;false
