name;device;channel;description;controller;xAddress;xStatusAddress;xAlarmAddress;xAlarmStatusAddress;multiplier;offset;log;units;avg
NG-CO-4CA;SOS_C5;M1AI0;NG-CO-4CA Nivel de CO C4;WAGO;16740;170;770;218;0.009158;0.0;true;ppm;false
NG-ANE-2CA;SOS_C5;M1AI1;NG-ANE-2CA Velocidad y Direccion del viento;WAGO;16742;171;771;219;-0.001221;20;false;m/s;false
NG-VENT-VF8-CA;SOS_C5;M1AI2;NG-VENT-VF8-CA Nivel de Vibracion Ventilador;WAGO;16744;172;772;220;0.000763;0.0;false;mm/s;false
NG-VENT-VF8-CA;SOS_C5;M2AI0;Temperatura Rodamientos Delantero Motor Ventilador NG-VENT-VF8-CA;WAGO;16746;173;773;221;0.0625;0.0;false;C;false
NG-VENT-VF8-CA;SOS_C5;M2AI1;Temperatura Rodamientos Trasero Motor Ventilador NG-VENT-VF8-CA;WAGO;16748;174;774;222;0.0625;0.0;false;C;false
NG-CO-5CA;SOS_C6;M1AI0;NG-CO-5CA Nivel de CO C5;WAGO;16750;175;775;223;0.009158;0.0;true;ppm;false
NG-CO-6CA;SOS_C7;M1AI0;NG-CO-6CA Nivel de CO C6;WAGO;16752;176;776;224;0.009158;0.0;true;ppm;false
NG-NO-3CA;SOS_C7;M1AI1;NG-NO-3CA Nivel de NO2;WAGO;16754;177;777;225;0.000611;0.0;true;ppm;false
NG-OP-3CA;SOS_C7;M1AI2;NG-OP-3CA Nivel de opacidad;WAGO;16756;178;778;226;0.000003052;0.0;true;m-1;false
NG-FOT-1CA;CT_ITS_BM;M1AI7;NG-FOT-1CA Fotocelula - SENSOR FOTOCELULA;WAGO;16758;179;779;227;0.1984126;0.0;false;cd/m 2;true
NG-VENT-VF3-MA;SOS_M6;M2AI0;Temperatura Rodamientos Delantero Motor Ventilador NG-VENT-VF3-MA;WAGO;16760;180;780;228;0.0625;0.0;false;C;false
NG-VENT-VF3-MA;SOS_M6;M2AI1;Temperatura Rodamientos Trasero Motor Ventilador NG-VENT-VF3MA;WAGO;16762;181;781;229;0.0625;0.0;false;C;false
NG-VTA-ANE-1CA;CT_ITS_BC;M1AI2;NG-VTA-ANE-1CA Velocidad del viento;WAGO;16764;182;782;230;0.00152625;0.0;false;m/s;false
NG-VTA-ANE-1CA;CT_ITS_BC;M1AI3;NG-VTA-ANE-1CA Direccion del viento;WAGO;16766;183;783;231;0.010989;0.0;false;gr;false
