Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;41;2;1;
7;41;2;2;
7;41;2;3;
7;41;2;4;
7;41;2;5;
7;41;2;6;
7;41;2;7;
7;41;2;8;
