synoptic_alias;alias;parent_alias;id_element_type;id_element_subtype;module_action_id
TREE_SINOPTICO;SEÑALIZACION;;;;
TREE_SINOPTICO;BALIZAMIENTO;;;;
TREE_SINOPTICO;PANEL GTG;SEÑALIZACION;71;22;
TREE_SINOPTICO;PANEL AF;SEÑALIZACION;71;12;
TREE_SINOPTICO;BALIZA;BALIZAMIENTO;36;;
TREE_SINOPTICO;IPL;BALIZAMIENTO;37;;
TREE_SINOPTICO;BUS_VAO;BALIZAMIENTO;38;;
