name;device;channel;description;controller;xAddress;xStatusAddress;inverseLogic
COR-CUAD-PRES-GAL-2CA;ARM_GAL_2;M2DI6;COR-CUAD-PRES-GAL-2CA Estado Fallo Ventilador izquierdo tubo sentido Cadiz ;WAGO;15592;892;false
COR-CUAD-PRES-GAL-2MA;ARM_GAL_2;M2DI7;COR-CUAD-PRES-GAL-2MA Estado Remoto tubo Sentido Malaga;WAGO;15593;893;false
COR-CUAD-PRES-GAL-2MA;ARM_GAL_2;M2DI8;COR-CUAD-PRES-GAL-2MA Estado Marcha Ventilador derecho tubo sentido Malaga ;WAGO;15594;894;false
COR-CUAD-PRES-GAL-2MA;ARM_GAL_2;M2DI9;COR-CUAD-PRES-GAL-2MA Estado Marcha Ventilador izquierdo tubo sentido Malaga ;WAGO;15595;895;false
COR-CUAD-PRES-GAL-2MA;ARM_GAL_2;M2DI10;COR-CUAD-PRES-GAL-2MA Estado Fallo Ventilador derecho tubo sentido Malaga;WAGO;15596;896;false
COR-CUAD-PRES-GAL-2MA;ARM_GAL_2;M2DI11;COR-CUAD-PRES-GAL-2MA Estado Fallo Ventilador izquierdo tubo sentido Malaga;WAGO;15597;897;false
COR-CUAD-PRES-GAL-3;ARM_GAL_3;M2DI1;COR-CUAD-PRES-GAL3 Estado Seta Emergencía;WAGO;15598;898;false
COR-CUAD-PRES-GAL-3CA;ARM_GAL_3;M2DI2;COR-CUAD-PRES-GAL-3CA Estado Remoto Tubo Sentido Cadiz;WAGO;15599;899;false
COR-CUAD-PRES-GAL-3CA;ARM_GAL_3;M2DI3;COR-CUAD-PRES-GAL-3CA Estado Marcha Ventilador derecho tubo sentido Cadiz ;WAGO;15600;900;false
COR-CUAD-PRES-GAL-3CA;ARM_GAL_3;M2DI4;COR-CUAD-PRES-GAL-3CA Estado Marcha Ventilador izquierdo tubo sentido Cadiz ;WAGO;15601;901;false
COR-CUAD-PRES-GAL-3CA;ARM_GAL_3;M2DI5;COR-CUAD-PRES-GAL-3CA Estado Fallo Ventilador derecho tubo sentido Cadiz ;WAGO;15602;902;false
COR-CUAD-PRES-GAL-3CA;ARM_GAL_3;M2DI6;COR-CUAD-PRES-GAL-3CA Estado Fallo Ventilador izquierdo tubo sentido Cadiz ;WAGO;15603;903;false
COR-CUAD-PRES-GAL-3MA;ARM_GAL_3;M2DI7;COR-CUAD-PRES-GAL-3MA Estado Remoto tubo Sentido Malaga;WAGO;15604;904;false
COR-CUAD-PRES-GAL-3MA;ARM_GAL_3;M2DI8;COR-CUAD-PRES-GAL-3MA Estado Marcha Ventilador derecho tubo sentido Malaga ;WAGO;15605;905;false
COR-CUAD-PRES-GAL-3MA;ARM_GAL_3;M2DI9;COR-CUAD-PRES-GAL-3MA Estado Marcha Ventilador izquierdo tubo sentido Malaga ;WAGO;15606;906;false
COR-CUAD-PRES-GAL-3MA;ARM_GAL_3;M2DI10;COR-CUAD-PRES-GAL-3MA Estado Fallo Ventilador derecho tubo sentido Malaga;WAGO;15607;907;false
COR-CUAD-PRES-GAL-3MA;ARM_GAL_3;M2DI11;COR-CUAD-PRES-GAL-3MA Estado Fallo Ventilador izquierdo tubo sentido Malaga;WAGO;15608;908;false
