item;alias;description;sessionuid;road;stretchs;pk;sentido
1;ILUM-EMER-GRU-DP2;ILUM-EMER-GRU-DP2;ILUM-EMER-GRU-DP2;Autovía A-4;Despeñaperros;;Córdoba
2;ILUM-EMER-GRU-DP1;ILUM-EMER-GRU-DP1;ILUM-EMER-GRU-DP1;Autovía A-4;Despeñaperros;;Madrid
3;ILUM-EMER-GRU-CA2;ILUM-EMER-GRU-CA2;ILUM-EMER-GRU-CA2;Autovía A-4;La Cantera;;Córdoba
4;ILUM-EMER-GRU-CA1;ILUM-EMER-GRU-CA1;ILUM-EMER-GRU-CA1;Autovía A-4;La Cantera;;Madrid
