id_synoptic;id_subsistema;id_element_type;name;description;label;base_layer
120;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
121;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
121;2;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
122;1;NULL;METEO;METEO;LBL_METEO;NULL
122;2;NULL;CCTV;CCTV;LBL_CCTV;NULL
122;3;NULL;DAT TRAFICO;DAT TRAFICO;LBL_DAT_TRAF;NULL
122;4;NULL;CONTROL DE ACCESSOS;CONTROL DE ACCESSOS;LBL_CTRL_ACCESOS;NULL
122;5;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
122;6;NULL;VENT;VENT;LBL_VENTILADORES;NULL
122;7;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
123;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
124;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
125;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
126;1;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
126;2;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
127;1;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
127;2;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
128;1;NULL;CT;CT;LBL_CT;NULL
129;1;NULL;SOS;SOS;LBL_SOS;NULL
129;2;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
129;3;NULL;CT;CT;LBL_CT;NULL
129;4;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
130;1;NULL;SOS;SOS;LBL_SOS;NULL
130;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
130;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
130;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
131;1;NULL;SOS;SOS;LBL_SOS;NULL
131;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
131;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
131;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
132;1;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
132;2;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
133;1;NULL;CONTROL DE ACCESSOS;CONTROL DE ACCESSOS;LBL_CTRL_ACCESOS;NULL
134;1;NULL;MEGAFONIA;MEGAFONIA;LBL_MEGAFONIA;NULL
134;2;NULL;SOS;SOS;LBL_SOS;NULL
134;3;NULL;COMUNICACIONES;COMUNICACIONES;LBL_COMUNICACIONES;NULL
134;4;NULL;ERU;ERU;LBL_ERU;NULL
134;5;NULL;DAI;DAI;LBL_DAI;NULL
135;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
136;1;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
136;2;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
137;1;NULL;SOS;SOS;LBL_SOS;NULL
137;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
137;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
137;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
138;1;NULL;SOS;SOS;LBL_SOS;NULL
138;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
138;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
138;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
139;1;NULL;VENTILACION;VENTILACION;LBL_VENTILACION;NULL
139;2;NULL;SOS;SOS;LBL_SOS;NULL
139;3;NULL;CCTV;CCTV;LBL_CCTV;NULL
139;4;NULL;METEO;METEO;LBL_METEO;NULL
139;5;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
139;6;NULL;ILUMINACION;ILUMINACION;LBL_ILUMINACION;NULL
140;1;NULL;SOS;SOS;LBL_SOS;NULL
140;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
140;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
140;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
141;1;NULL;SOS;SOS;LBL_SOS;NULL
141;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
141;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
141;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
142;1;NULL;SOS;SOS;LBL_SOS;NULL
142;2;NULL;DET_LIN_INC;DET_LIN_INC;LBL_DET_LIN_INC;NULL
142;3;NULL;BOMBEO;BOMBEO;LBL_BOMBEO;NULL
142;4;NULL;INCENDIOS;INCENDIOS;LBL_INCENDIOS;NULL
143;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
144;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
1;1;9;VENT;VENT;LBL_VENTILADORES;NULL
1;1;19;CO;CO;LBL_CO;NULL
1;1;20;NO;NO;LBL_NO;NULL
1;1;21;OPAC;OPAC;LBL_OPAC;NULL
1;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
1;1;66;VANE;VANE;LBL_VANE;NULL
1;2;12;LUX;LUX;LBL_LUX;NULL
1;2;14;LUM;LUM;LBL_LUM;NULL
1;2;31;PHOT;PHOT;LBL_PHOT;NULL
1;3;71;PMV;PMV;LBL_PMV;NULL
1;3;8;BAR;BAR;LBL_BAR;NULL
1;3;13;SEM;SEM;LBL_SEM;NULL
1;4;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
1;4;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
1;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
1;6;11;SOS;SOS;LBL_SOS;NULL
1;7;2;CAM;CAM;LBL_CAM;NULL
1;8;55;CT;CT;LBL_CT;NULL
1;10;1;WS;WS;LBL_WS;NULL
1;11;51;ETD;ETD;LBL_ETD;NULL
1;11;4;SECCION;SECCION;LBL_SECCION;NULL
2;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
2;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
3;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
4;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
5;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
6;1;55;CT;CT;LBL_CT;NULL
6;1;75;GE;GE;LBL_GE;NULL
10;1;9;VENT;VENT;LBL_VENTILADORES;NULL
10;1;19;CO;CO;LBL_CO;NULL
10;1;20;NO;NO;LBL_NO;NULL
10;1;21;OPAC;OPAC;LBL_OPAC;NULL
10;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
10;1;66;VANE;VANE;LBL_VANE;NULL
10;2;12;LUX;LUX;LBL_LUX;NULL
10;2;14;LUM;LUM;LBL_LUM;NULL
10;2;31;PHOT;PHOT;LBL_PHOT;NULL
10;3;71;PMV;PMV;LBL_PMV;NULL
10;3;8;BAR;BAR;LBL_BAR;NULL
10;3;13;SEM;SEM;LBL_SEM;NULL
10;4;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
10;4;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
10;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
10;5;32;PRES;PRES;LBL_PRES;NULL
10;5;89;GATE;GATE;LBL_GATE;NULL
10;6;11;SOS;SOS;LBL_SOS;NULL
10;7;2;CAMERA;CAMERA;LBL_CAMERA;NULL
10;8;55;CT;CT;LBL_CT;NULL
10;10;1;WS;WS;LBL_WS;NULL
10;11;51;ETD;ETD;LBL_ETD;NULL
10;11;4;SECCION;SECCION;LBL_SECCION;NULL
11;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
12;1;71;PMV;PMV;LBL_PMV;NULL
12;1;13;SEM;SEM;LBL_SEM;NULL
12;3;1;WS;WS;LBL_WS;NULL
12;5;66;VANE;VANE;LBL_VANE;NULL
12;4;51;ETD;ETD;LBL_ETD;NULL
12;4;4;SECCION;SECCION;LBL_SECCION;NULL
12;1;8;BAR;BAR;LBL_BAR;NULL
12;2;2;CAM;CAM;LBL_CAM;NULL
13;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
13;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
13;2;11;SOS;SOS;LBL_SOS;NULL
13;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
13;3;27;PLC;PLC;LBL_PLC;NULL
13;3;28;NAS;NAS;LBL_NAS;NULL
13;3;30;RADIO;RADIO;LBL_RADIO;NULL
13;4;74;ERU;ERU;LBL_ERU;NULL
13;9;52;DAI;DAI;LBL_DAI;NULL
14;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
16;1;75;GE;GE;LBL_GE;NULL
16;1;55;CT;CT;LBL_CT;NULL
17;1;9;VENT;VENT;LBL_VENTILADORES;NULL
17;1;19;CO;CO;LBL_CO;NULL
17;1;20;NO;NO;LBL_NO;NULL
17;1;21;OPAC;OPAC;LBL_OPAC;NULL
17;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
17;1;66;VANE;VANE;LBL_VANE;NULL
17;2;12;LUX;LUX;LBL_LUX;NULL
17;2;14;LUM;LUM;LBL_LUM;NULL
17;2;31;FOT;FOT;LBL_FOT;NULL
17;3;71;PMV;PMV;LBL_PMV;NULL
17;3;8;BAR;BAR;LBL_BAR;NULL
17;3;13;SEM;SEM;LBL_SEM;NULL
17;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
17;6;11;SOS;SOS;LBL_SOS;NULL
17;7;2;CAM;CAM;LBL_CAM;NULL
17;8;55;CT;CT;LBL_CT;NULL
17;10;1;WS;WS;LBL_WS;NULL
17;11;51;ETD;ETD;LBL_ETD;NULL
17;11;4;SECCION;SECCION;LBL_SECCION;NULL
18;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
19;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
20;1;55;CT;CT;LBL_CT;NULL
20;1;75;GE;GE;LBL_GE;NULL
21;2;65;SAI;SAI;LBL_SAI;NULL
21;2;70;CVM;CVM;LBL_CVM;NULL
21;1;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
21;1;58;PULS;PULS;LBL_PULS;NULL
21;3;774;ERU;ERU;LBL_ERU;NULL
22;1;9;VENT;VENT;LBL_VENTILADORES;NULL
22;1;19;CO;CO;LBL_CO;NULL
22;1;20;NO;NO;LBL_NO;NULL
22;1;21;OPAC;OPAC;LBL_OPAC;NULL
22;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
22;1;66;VANE;VANE;LBL_VANE;NULL
22;2;56;UF;UF;LBL_UF;NULL
22;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
22;6;11;SOS;SOS;LBL_SOS;NULL
22;7;2;CAMERA;_CAMERA;LBL_CAMERA;NULL
22;8;55;CT;CT;LBL_CT;NULL
22;10;1;WS;WS;LBL_WS;NULL
23;1;56;UF;UF;LBL_UF;NULL
23;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
23;2;12;LUX;LUX;LBL_LUX;NULL
23;2;14;LUM;LUM;LBL_LUM;NULL
23;2;31;PHOT;PHOT;LBL_PHOT;NULL
23;2;85;DALI;DALI;LBL_DALI;NULL
23;2;91;BUS_DALI;BUS_DALI;LBL_BUS_DALI;NULL
23;2;2000;TUBE;TUBE;LBL_TUBE;NULL
24;1;58;PULS;PULS;LBL_PULS;NULL
24;1;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
24;1;60;SIRENA;SIRENA;LBL_SIRENA;NULL
24;1;61;FIRE_DET_CT;FIRE_DET_CT;LBL_FIRE_DET_CT;NULL
24;2;22;VALV;VALV;LBL_VALV;NULL
24;2;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
24;2;86;PUMP;PUMP;LBL_PUMP;NULL
24;2;87;TANK;TANK;LBL_TANK;NULL
24;2;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
24;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
24;5;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
24;6;11;SOS;SOS;LBL_SOS;NULL
25;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
25;3;27;PLC;PLC;LBL_PLC;NULL
25;5;89;GATE;GATE;LBL_GATE;NULL
25;7;2;CAMERA;CAMERA;LBL_CAMERA;NULL
26;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
26;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
26;2;11;SOS;SOS;LBL_SOS;NULL
26;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
26;3;27;PLC;PLC;LBL_PLC;NULL
26;3;28;NAS;NAS;LBL_NAS;NULL
26;3;30;RADIO;RADIO;LBL_RADIO;NULL
26;4;74;ERU;ERU;LBL_ERU;NULL
26;5;52;DAI;DAI;LBL_DAI;NULL
27;1;9;VENT;VENT;LBL_VENTILADORES;NULL
27;1;19;CO;CO;LBL_CO;NULL
27;1;20;NO;NO;LBL_NO;NULL
27;1;21;OPAC;OPAC;LBL_OPAC;NULL
27;1;66;VANE;VANE;LBL_VANE;NULL
27;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
27;2;11;SOS;SOS;LBL_SOS;NULL
27;3;2;CAM;CAM;LBL_CAM;NULL
27;4;1;WS;WS;LBL_WS;NULL
27;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
27;6;56;UF;UF;LBL_UF;NULL
28;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
29;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
30;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
31;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
32;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
33;1;71;PMV;PMV;LBL_PMV;NULL
33;1;13;SEM;SEM;LBL_SEM;NULL
33;3;1;WS;WS;LBL_WS;NULL
33;4;51;ETD;ETD;LBL_ETD;NULL
33;4;4;SECCION;SECCION;LBL_SECCION;NULL
33;1;8;BAR;BAR;LBL_BAR;NULL
33;2;2;CAM;CAM;LBL_CAM;NULL
33;5;66;VANE;VANE;LBL_VANE;NULL
34;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
34;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
34;3;30;RADIO;RADIO;LBL_RADIO;NULL
34;2;11;SOS;SOS;LBL_SOS;NULL
34;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
34;3;27;PLC;PLC;LBL_PLC;NULL
34;3;28;NAS;NAS;LBL_NAS;NULL
34;4;74;ERU;ERU;LBL_ERU;NULL
34;5;52;DAI;DAI;LBL_DAI;NULL
35;1;71;PMV;PMV;LBL_PMV;NULL
35;1;13;SEM;SEM;LBL_SEM;NULL
35;3;1;WS;WS;LBL_WS;NULL
35;4;51;ETD;ETD;LBL_ETD;NULL
35;4;4;SECCION;SECCION;LBL_SECCION;NULL
35;1;8;BAR;BAR;LBL_BAR;NULL
35;2;2;CAM;CAM;LBL_CAM;NULL
36;1;11;SOS;SOS;LBL_SOS;NULL
36;2;58;PULS;PULS;LBL_PULS;NULL
36;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
36;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
36;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
36;3;22;VALV;VALV;LBL_VALV;NULL
36;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
36;3;86;PUMP;PUMP;LBL_PUMP;NULL
36;3;87;TANK;TANK;LBL_TANK;NULL
36;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
36;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
36;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
37;1;9;VENT;VENT;LBL_VENTILADORES;NULL
37;1;19;CO;CO;LBL_CO;NULL
37;1;20;NO;NO;LBL_NO;NULL
37;1;21;OPAC;OPAC;LBL_OPAC;NULL
37;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
37;1;66;VANE;VANE;LBL_VANE;NULL
37;2;12;LUX;LUX;LBL_LUX;NULL
37;2;14;LUM;LUM;LBL_LUM;NULL
37;2;31;PHOT;PHOT;LBL_PHOT;NULL
37;3;8;BAR;BAR;LBL_BAR;NULL
37;3;13;SEM;SEM;LBL_SEM;NULL
37;3;71;PMV;PMV;LBL_PMV;NULL
37;4;65;SAI;SAI;LBL_SAI;NULL
37;4;70;CVM;CVM;LBL_CVM;NULL
37;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
37;5;32;PRES;PRES;LBL_PRES;NULL
37;5;89;GATE;GATE;LBL_GATE;NULL
37;6;11;SOS;SOS;LBL_SOS;NULL
37;7;2;CAM;CAM;LBL_CAM;NULL
37;8;75;GE;GE;LBL_GE;NULL
37;8;55;CT;CT;LBL_CT;NULL
37;9;1;WS;WS;LBL_WS;NULL
38;1;9;VENT;VENT;LBL_VENTILADORES;NULL
38;1;19;CO;CO;LBL_CO;NULL
38;1;20;NO;NO;LBL_NO;NULL
38;1;21;OPAC;OPAC;LBL_OPAC;NULL
38;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
38;1;66;VANE;VANE;LBL7_VANE;NULL
38;2;12;LUX;LUX;LBL_LUX;NULL
38;2;14;LUM;LUM;LBL_LUM;NULL
38;2;31;PHOT;PHOT;LBL_PHOT;NULL
38;3;71;PMV;PMV;LBL_PMV;NULL
38;3;8;BAR;BAR;LBL_BAR;NULL
38;3;13;SEM;SEM;LBL_SEM;NULL
38;4;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
38;4;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
38;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
38;5;32;PRES;PRES;LBL_PRES;NULL
38;5;89;GATE;GATE;LBL_GATE;NULL
38;6;11;SOS;SOS;LBL_SOS;NULL
38;7;2;CAM;CAM;LBL_CAM;NULL
38;8;51;ETD;ETD;LBL_ETD;NULL
38;8;4;SECCION;SECCION;LBL_SECCION;NULL
38;9;1;WS;WS;LBL_WS;NULL
38;10;75;GE;GE;LBL_GE;NULL
38;10;55;CT;CT;LBL_CT;NULL
38;11;65;SAI;SAI;LBL_SAI;NULL
38;11;70;CVM;CVM;LBL_CVM;NULL
39;1;13;SEM;SEM;LBL_SEM;NULL
39;1;71;PMV;PMV;LBL_PMV;NULL
39;1;8;BAR;BAR;LBL_BAR;NULL
39;2;11;SOS;SOS;LBL_SOS;NULL
39;3;2;CAM;CAM;LBL_CAM;NULL
39;4;65;SAI;SAI;LBL_SAI;NULL
39;4;70;CVM;CVM;LBL_CVM;NULL
39;5;75;GE;GE;LBL_GE;NULL
39;5;55;CT;CT;LBL_CT;NULL
39;6;12;LUX;LUX;LBL_LUX;NULL
39;6;14;LUM;LUM;LBL_LUM;NULL
39;6;31;PHOT;PHOT;LBL_PHOT;NULL
39;7;9;VENT;VENT;LBL_VENTILADORES;NULL
39;7;66;VANE;VANE;LBL_VANE;NULL
39;7;19;CO;CO;LBL_CO;NULL
39;7;20;NO;NO;LBL_NO;NULL
39;7;21;OPAC;OPAC;LBL_OPAC;NULL
39;7;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
39;8;89;GATE;GATE;LBL_GATE;NULL
39;8;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
39;8;32;PRES;PRES;LBL_PRES;NULL
39;9;4;SECCION;SECCION;LBL_SECCION;NULL
39;9;51;ETD;ETD;LBL_ETD;NULL
39;10;1;WS;WS;LBL_WS;NULL
40;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
41;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
41;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
42;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
43;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
44;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
45;1;58;PULS;PULS;LBL_PULS;NULL
45;1;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
45;1;60;SIRENA;SIRENA;LBL_SIRENA;NULL
45;1;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
45;2;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
45;2;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
46;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
46;1;56;UF;UF;LBL_UF;NULL
46;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
46;1;65;SAI;SAI;LBL_SAI;NULL
46;1;70;CVM;CVM;LBL_CVM;NULL
46;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
46;2;75;GE;GE;LBL_GE;NULL
46;3;11;SOS;SOS;LBL_SOS;NULL
46;4;87;TANK;TANK;LBL_TANK;NULL
46;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
47;1;2;CAM;CAM;LBL_CAM;NULL
47;2;11;SOS;SOS;LBL_SOS;NULL
47;3;71;PMV;PMV;LBL_PMV;NULL
47;3;13;SEM;SEM;LBL_SEM;NULL
47;3;8;BAR;BAR;LBL_BAR;NULL
47;4;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
47;4;19;CO;CO;LBL_CO;NULL
47;4;20;NO;NO;LBL_NO;NULL
47;4;21;OPAC;OPAC;LBL_OPAC;NULL
47;4;9;VENT;VENT;LBL_VENTILADORES;NULL
47;4;66;VANE;VANE;LBL_VANE;NULL
47;5;12;LUX;LUX;LBL_LUX;NULL
47;5;14;LUM;LUM;LBL_LUM;NULL
47;5;31;PHOT;PHOT;LBL_PHOT;NULL
47;6;1;WS;WS;LBL_WS;NULL
47;7;51;ETD;ETD;LBL_ETD;NULL
47;7;4;SECCION;SECCION;LBL_SECCION;NULL
47;8;65;SAI;SAI;LBL_SAI;NULL
47;8;70;CVM;CVM;LBL_CVM;NULL
47;9;75;GE;GE;LBL_GE;NULL
47;9;55;CT;CT;LBL_CT;NULL
47;10;32;PRES;PRES;LBL_PRES;NULL
47;10;89;GATE;GATE;LBL_GATE;NULL
47;10;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
48;1;9;VENT;VENT;LBL_VENTILADORES;NULL
48;1;66;VANE;VANE;LBL_VANE;NULL
48;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
48;1;19;CO;CO;LBL_CO;NULL
48;1;20;NO;NO;LBL_NO;NULL
48;1;21;OPAC;OPAC;LBL_OPAC;NULL
48;2;11;SOS;SOS;LBL_SOS;NULL
48;3;71;PMV;PMV;LBL_PMV;NULL
48;3;8;BAR;BAR;LBL_BAR;NULL
48;3;13;SEM;SEM;LBL_SEM;NULL
48;4;2;CAM;CAM;LBL_CAM;NULL
48;5;14;LUM;LUM;LBL_LUM;NULL
48;5;12;LUX;LUX;LBL_LUX;NULL
48;5;31;PHOT;PHOT;LBL_PHOT;NULL
48;6;1;WS;WS;LBL_WS;NULL
48;7;4;SECCION;SECCION;LBL_SECCION;NULL
48;8;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
48;8;32;PRES;PRES;LBL_PRES;NULL
48;8;89;GATE;GATE;LBL_GATE;NULL
48;9;75;GE;GE;LBL_GE;NULL
48;9;55;CT;CT;LBL_CT;NULL
48;10;65;SAI;SAI;LBL_SAI;NULL
48;10;70;CVM;CVM;LBL_CVM;NULL
49;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
49;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
50;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
50;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
51;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
51;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
52;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
52;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
53;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
54;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
55;1;71;PMV;PMV;LBL_PMV;NULL
55;1;13;SEM;SEM;LBL_SEM;NULL
55;1;8;BAR;BAR;LBL_BAR;NULL
55;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
55;3;1;WS;WS;LBL_WS;NULL
55;4;51;ETD;ETD;LBL_ETD;NULL
55;4;4;SECCION;SECCION;LBL_SECCION;NULL
55;5;66;VANE;VANE;LBL_VANE;NULL
56;1;71;PMV;PMV;LBL_PMV;NULL
56;1;13;SEM;SEM;LBL_SEM;NULL
56;1;8;BAR;BAR;LBL_BAR;NULL
56;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
56;3;1;WS;WS;LBL_WS;NULL
56;4;51;ETD;ETD;LBL_ETD;NULL
56;4;4;SECCION;SECCION;LBL_SECCION;NULL
57;1;9;VENT;VENT;LBL_VENTILADORES;NULL
57;1;19;CO;CO;LBL_CO;NULL
57;1;20;NO;NO;LBL_NO;NULL
57;1;21;OPAC;OPAC;LBL_OPAC;NULL
57;1;66;VANE;VANE;LBL_VANE;NULL
57;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
57;2;11;SOS;SOS;LBL_SOS;NULL
57;3;2;CAM;CAM;LBL_CAM;NULL
57;4;1;WS;WS;LBL_WS;NULL
57;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
57;6;56;UF;UF;LBL_UF;NULL
57;7;12;LUX;LUX;LBL_LUX;NULL
57;7;14;LUM;LUM;LBL_LUM;NULL
57;8;51;ETD;ETD;LBL_ETD;NULL
58;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
58;1;56;UF;UF;LBL_UF;NULL
58;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
58;1;65;SAI;SAI;LBL_SAI;NULL
58;1;70;CVM;CVM;LBL_CVM;NULL
58;2;75;GE;GE;LBL_GE;NULL
58;3;11;SOS;SOS;LBL_SOS;NULL
58;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
59;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
59;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
60;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
60;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
