item;element_subtype;alias;description;sessionuid;road;stretchs;pk;sentido;param1_brand;param2_model
1;3;LQ-MET-1MA;LQ-MET-1MA;LQ-MET-1MA;Carretera Tunel;Carretera;173+900;MA;WS600-UMB;WS600-UMB
