device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
MM-MAG-CGBT-MT;MM-MAG-CGBT-MT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;78;monitor;
MM-MAG-CSV-1;MM-MAG-CSV-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;80;monitor;
MM-INT-CSV-1;MM-INT-CSV-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;81;monitor;
MM-VENT-INT-VF1-MA;MM-VENT-INT-VF1-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;82;monitor;
MM-VENT-INT-VF2-MA;MM-VENT-INT-VF2-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;86;monitor;
MM-VENT-INT-VF3-MA;MM-VENT-INT-VF3-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;90;monitor;
MM-VENT-INT-VF4-MA;MM-VENT-INT-VF4-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;94;monitor;
MM-VENT-INT-VF5-MA;MM-VENT-INT-VF5-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;98;monitor;
MM-VENT-INT-VF6-MA;MM-VENT-INT-VF6-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;102;monitor;
MM-MAG-CSV-2;MM-MAG-CSV-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;106;monitor;
MM-INT-CSV-2;MM-INT-CSV-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;107;monitor;
MM-VENT-INT-VF1-CA;MM-VENT-INT-VF1-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;108;monitor;
MM-VENT-INT-VF2-CA;MM-VENT-INT-VF2-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;112;monitor;
MM-VENT-INT-VF3-CA;MM-VENT-INT-VF3-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;116;monitor;
MM-VENT-INT-VF4-CA;MM-VENT-INT-VF4-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;120;monitor;
MM-VENT-INT-VF5-CA;MM-VENT-INT-VF5-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;124;monitor;
MM-VENT-INT-VF6-CA;MM-VENT-INT-VF6-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;128;monitor;
MM-VENT-INT-VF7-CA;MM-VENT-INT-VF7-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;132;monitor;
MM-VENT-INT-VF8-CA;MM-VENT-INT-VF8-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;136;monitor;
MM-MAGDIF-RCAL-CV1;MM-MAGDIF-RCAL-CV1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;140;monitor;
MM-MAGDIF-RCAL-CV2;MM-MAGDIF-RCAL-CV2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;141;monitor;
MM-MAG-CGBT-CSEDBT;MM-MAG-CGBT-CSEDBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;152;monitor;
MM-MAG-CGBT-CSEDCT;MM-MAG-CGBT-CSEDCT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;153;monitor;
MM-MAG-ITS1;MM-MAG-ITS1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;32;monitor;
MM-INT-ITS1;MM-INT-ITS1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;33;monitor;
MM-MAGDIF-BF10;MM-MAGDIF-BF10;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;34;monitor;
MM-MAGDIF-BF11;MM-MAGDIF-BF11;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;35;monitor;
MM-MAGDIF-BF13-1;MM-MAGDIF-BF13-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;36;monitor;
MM-MAGDIF-BF13-2;MM-MAGDIF-BF13-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;37;monitor;
MM-MAGDIF-BF13-3;MM-MAGDIF-BF13-3;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;38;monitor;
MM-MAGDIF-BF14-1;MM-MAGDIF-BF14-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;39;monitor;
MM-MAGDIF-BF14-2;MM-MAGDIF-BF14-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;40;monitor;
MM-MAGDIF-BF14-3;MM-MAGDIF-BF14-3;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;41;monitor;
MM-MAGDIF-BF15;MM-MAGDIF-BF15;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;42;monitor;
MM-MAGDIF-BF19;MM-MAGDIF-BF19;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;44;monitor;
MM-MAGDIF-BF20;MM-MAGDIF-BF20;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;45;monitor;
MM-MAGDIF-BF21;MM-MAGDIF-BF21;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;46;monitor;
MM-MAGDIF-BF22;MM-MAGDIF-BF22;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;47;monitor;
MM-MAGDIF-BF23;MM-MAGDIF-BF23;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;48;monitor;
MM-MAGDIF-MOVISTAR;MM-MAGDIF-MOVISTAR;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;49;monitor;
MM-MAGDIF-BF28;MM-MAGDIF-BF28;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;50;monitor;
MM-MAGDIF-BF25;MM-MAGDIF-BF25;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;51;monitor;
MM-MAGDIF-DET1-LAZO;MM-MAGDIF-DET1-LAZO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;52;monitor;
MM-MAGDIF-METEO;MM-MAGDIF-METEO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;53;monitor;
MM-MAGDIF-CUADRO-CGBT;MM-MAGDIF-CUADRO-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;56;monitor;
MM-MAGDIF-ORANGE;MM-MAGDIF-ORANGE;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;57;monitor;
MM-MAG-CS-CSSAI;MM-MAG-CS-CSSAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;59;monitor;
MM-INT-CS-CSSAI;MM-INT-CS-CSSAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;60;monitor;
MM-MAG-CS-ITS1;MM-MAG-CS-ITS1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;61;monitor;
MM-MAG-CS-ITS2;MM-MAG-CS-ITS2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;62;monitor;
MM-MAG-CSG;MM-MAG-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;6;monitor;
MM-INT-CS-EDIF-ITS;MM-INT-CS-EDIF-ITS;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;30;monitor;
MM-INT-CS-EDIF-PCI;MM-INT-CS-EDIF-PCI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;31;monitor;
MM-INT-ITS2;MM-INT-ITS2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;17;monitor;
MM-MAG-ITS2;MM-MAG-ITS2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;11;monitor;
MM-MAGDIF-BF24;MM-MAGDIF-BF24;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;12;monitor;
MM-MAGDIF-BF26;MM-MAGDIF-BF26;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;15;monitor;
MM-MAGDIF-BF30;MM-MAGDIF-BF30;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;16;monitor;
MM-MAGDIF-BF31;MM-MAGDIF-BF31;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;13;monitor;
MM-MAGDIF-BF32;MM-MAGDIF-BF32;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;18;monitor;
MM-MAGDIF-BF33;MM-MAGDIF-BF33;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;19;monitor;
MM-MAGDIF-GA1-LUM;MM-MAGDIF-GA1-LUM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;4;monitor;
MM-MAGDIF-GA2-LUM;MM-MAGDIF-GA2-LUM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;7;monitor;
MM-MAGDIF-GE1-LUM;MM-MAGDIF-GE1-LUM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;9;monitor;
MM-MAGDIF-GF5-GAL;MM-MAGDIF-GF5-GAL;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;33;monitor;
MM-MAGDIF-GF6-GAL;MM-MAGDIF-GF6-GAL;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;34;monitor;
MM-MAGDIF-GF9-COMM;MM-MAGDIF-GF9-COMM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;36;monitor;
MM-MAGDIF-PRES-GAL;MM-MAGDIF-PRES-GAL;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-PLCG-CA;192.168.12.35;502;38;monitor;
MM-EKOR-RPG-UCT;MM-EKOR-RPG-UCT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTGBT;192.168.12.54;502;77;monitor;
MM-CONT-BF15;MM-CONT-BF15;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;43;monitor;
MM-MAGDIF-FIBRA;MM-MAGDIF-FIBRA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;58;monitor;
MM-CONT-BF30;MM-CONT-BF30;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-Rack-Exterior;192.168.12.37;502;14;monitor;
MM-MAG-CSG-GAL;MM-MAG-CSG-GAL;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;MM-CTITS;192.168.12.10;502;63;monitor;
