device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
CAS-MAGDIF-BF14.1-B;CAS-MAGDIF-BF14.1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;23;monitor;
CAS-MAGDIF-BF14.2-B;CAS-MAGDIF-BF14.2-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;24;monitor;
CAS-MAGDIF-BF15-B;CAS-MAGDIF-BF15-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;25;monitor;
CAS-CONT-BF15-B;CAS-CONT-BF15-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;26;monitor;
CAS-MAGDIF-BF19-B;CAS-MAGDIF-BF19-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;28;monitor;
CAS-MAGDIF-BF20-B;CAS-MAGDIF-BF20-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;29;monitor;
CAS-MAGDIF-BF21-B;CAS-MAGDIF-BF21-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;30;monitor;
CAS-MAGDIF-BF22-B;CAS-MAGDIF-BF22-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;31;monitor;
CAS-MAGDIF-BF23-B;CAS-MAGDIF-BF23-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;32;monitor;
CAS-MAGDIF-BF24-B;CAS-MAGDIF-BF24-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;33;monitor;
CAS-MAGDIF-BF26-B;CAS-MAGDIF-BF26-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;35;monitor;
