item;alias;description;sessionuid;road;stretchs;pk;sentido
1;TUN-ANI-1CA;TUN-ANI-1CA;TUN-ANI-1CA;Carretera Tunel;Tunel Norte;172+651;CA
2;TUN-ANI-2CA;TUN-ANI-2CA;TUN-ANI-2CA;Carretera Tunel;Tunel Norte;172+651;CA
3;TUN-ANI-3CA;TUN-ANI-3CA;TUN-ANI-3CA;Carretera Tunel;Tunel Norte;172+651;CA
4;TUN-ANI-1MA;TUN-ANI-1MA;TUN-ANI-1MA;Carretera Tunel;Tunel Sur;173+900;MA
5;TUN-ANI-2MA;TUN-ANI-2MA;TUN-ANI-2MA;Carretera Tunel;Tunel Sur;173+900;MA
6;TUN-ANI-3MA;TUN-ANI-3MA;TUN-ANI-3MA;Carretera Tunel;Tunel Sur;173+900;MA
