item;alias;description;sessionuid;road;stretchs;pk;sentido
1;TUN-DETFLJ-PCI-1;TUN-DETFLJ-PCI-1;TUN-DETFLJ-PCI-1;Carretera Tunel;Carretera;173+900;CA
2;TUN-DETFLJ-PCI-2;TUN-DETFLJ-PCI-2;TUN-DETFLJ-PCI-2;Carretera Tunel;Carretera;173+900;CA
