name;device;channel;description;controller;xAddress;xStatusAddress;xAlarmAddress;xAlarmStatusAddress;multiplier;offset;log;units;avg
CAS-ANE-3MA;SOS_M4;M1AI3;CAS-ANE-3MA Medida de la velocidad y sentido del viento;WAGO;16628;114;714;162;-0.001221;20;false;m/s;false
CAS-NO2-5MA;SOS_M5;M1AI1;CAS-NO2-5MA Nivel de NO2 ;WAGO;16630;115;715;163;0.000611;0.0;true;ppm;false
CAS-OP-5MA;SOS_M5;M1AI2;CAS-OP-5MA Nivel de opacidad;WAGO;16632;116;716;164;0.000003052;0.0;true;m-1;false
CAS-LUM-1MA;CT_M;M1AI1;CAS-LUM-1MA Nivel de luminosidad;WAGO;16634;117;717;165;0.1984126;0.0;false;cd/m 2;true
CAS-NO2-1CA;SOS_C1;M1AI1;CAS-NO2-1CA Nivel de NO2;WAGO;16636;118;718;166;0.000611;0.0;true;ppm;false
CAS-OP-1CA;SOS_C1;M1AI2;CAS-OP-1CA Nivel de opacidad;WAGO;16638;119;719;167;0.000003052;0.0;true;m-1;false
CAS-LUX-1CA;SOS_C1;M1AI3;CAS-LUX-1CA Nivel de luminosidad;WAGO;16640;120;720;168;0.0304945054945055;1.0;false;lux;false
CAS-LUX-2CA;SOS_C1;M1AI4;CAS-LUX-2CA Nivel de luminosidad;WAGO;16642;121;721;169;0.0304945054945055;1.0;false;lux;false
CAS-LUX-3CA;SOS_C1;M1AI5;CAS-LUX-3CA Nivel de luminosidad;WAGO;16644;122;722;170;0.0304945054945055;1.0;false;lux;false
CAS-NO2-2CA;SOS_C2;M1AI1;CAS-NO2-2CA Nivel de NO2;WAGO;16646;123;723;171;0.000611;0.0;true;ppm;false
CAS-OP-2CA;SOS_C2;M1AI2;CAS-OP-2CA Nivel de opacidad;WAGO;16648;124;724;172;0.000003052;0.0;true;m-1;false
CAS-LUX-4CA;SOS_C2;M1AI3;CAS-LUX-4CA Nivel de luminosidad;WAGO;16650;125;725;173;0.0304945054945055;1.0;false;lux;false
CAS-ANE-1CA;SOS_C2;M1AI4;CAS-ANE-1CA Velocidad y direccion del viento;WAGO;16652;126;726;174;-0.001221;20;false;m/s;false
CAS-NO2-3CA;SOS_C3;M1AI1;CAS-NO2-3CA Nivel de NO2;WAGO;16654;127;727;175;0.000611;0.0;true;ppm;false
CAS-OP-3CA;SOS_C3;M1AI2;CAS-OP-3CA Nivel de opacidad;WAGO;16656;128;728;176;0.000003052;0.0;true;m-1;false
CAS-ANE-2CA;SOS_C3;M1AI3;CAS-ANE-2CA Velocidad y Direccion del viento;WAGO;16658;129;729;177;-0.001221;20;false;m/s;false
CAS-NO2-4CA;SOS_C4;M1AI1;CAS-NO2-4CA Nivel de NO2;WAGO;16660;130;730;178;0.000611;0.0;true;ppm;false
CAS-OP-4CA;SOS_C4;M1AI2;CAS-OP-4CA Nivel de opacidad;WAGO;16662;131;731;179;0.000003052;0.0;true;m-1;false
CAS-NO2-5CA;SOS_C5;M1AI1;CAS-NO2-5CA Nivel de NO2;WAGO;16664;132;732;180;0.000611;0.0;true;ppm;false
CAS-OP-5CA;SOS_C5;M1AI2;CAS-OP-5CA Nivel de opacidad;WAGO;16666;133;733;181;0.000003052;0.0;true;m-1;false
CAS-ANE-3CA;SOS_C5;M1AI3;CAS-ANE-3CA Velocidad y Direccion del viento;WAGO;16668;134;734;182;-0.001221;20;false;m/s;false
CAS-LUM-1CA;CT_C;M1AI1;CAS-LUM-1CA Nivel de luminosidad;WAGO;16670;135;735;183;0.1984126;0.0;false;cd/m 2;true
CAS-CO-1MA;SOS_M1;M1AI0;CAS-CO-1MA Nievel de CO M1;WAGO;16672;136;736;184;0.009158;0.0;true;ppm;false
CAS-CO-2MA;SOS_M1;M1AI7;CAS-CO-2MA Nievel de CO M2;WAGO;16674;137;737;185;0.009158;0.0;true;ppm;false
CAS-CO-3MA;SOS_M2;M1AI0;CAS-CO-3MA Nievel de CO M3;WAGO;16676;138;738;186;0.009158;0.0;true;ppm;false
CAS-CO-4MA;SOS_M2;M1AI4;CAS-CO-4MA Nievel de CO M4;WAGO;16678;139;739;187;0.009158;0.0;true;ppm;false
CAS-CO-5MA;SOS_M2;M1AI5;CAS-CO-5MA Nievel de CO M5;WAGO;16680;140;740;188;0.009158;0.0;true;ppm;false
CAS-CO-6MA;SOS_M3;M1AI0;CAS-CO-6MA Nievel de CO M6;WAGO;16682;141;741;189;0.009158;0.0;true;ppm;false
CAS-CO-7MA;SOS_M3;M2AI0;CAS-CO-7MA Nievel de CO M7;WAGO;16684;142;742;190;0.009158;0.0;true;ppm;false
CAS-CO-8MA;SOS_M4;M1AI0;CAS-CO-8MA Nievel de CO M8;WAGO;16686;143;743;191;0.009158;0.0;true;ppm;false
CAS-CO-9MA;SOS_M4;M2AI0;CAS-CO-9MA Nievel de CO M9;WAGO;16688;144;744;192;0.009158;0.0;true;ppm;false
CAS-CO-10MA;SOS_M5;M1AI0;CAS-CO-10MA Nievel de CO M10;WAGO;16690;145;745;193;0.009158;0.0;true;ppm;false
CAS-CO-11MA;SOS_M5;M1AI3;CAS-CO-11MA Nievel de CO M11;WAGO;16692;146;746;194;0.009158;0.0;true;ppm;false
CAS-CO-1CA;SOS_C1;M1AI0;CAS-CO-1CA Nievel de CO C1;WAGO;16694;147;747;195;0.009158;0.0;true;ppm;false
CAS-CO-2CA;SOS_C1;M1AI6;CAS-CO-2CA Nievel de CO C2;WAGO;16696;148;748;196;0.009158;0.0;true;ppm;false
CAS-CO-3CA;SOS_C2;M1AI0;CAS-CO-3CA Nievel de CO C3;WAGO;16698;149;749;197;0.009158;0.0;true;ppm;false
CAS-CO-4CA;SOS_C3;M1AI0;CAS-CO-4CA Nievel de CO C4;WAGO;16700;150;750;198;0.009158;0.0;true;ppm;false
CAS-CO-5CA;SOS_C3;M1AI4;CAS-CO-5CA Nievel de CO C5;WAGO;16702;151;751;199;0.009158;0.0;true;ppm;false
CAS-CO-6CA;SOS_C3;M1AI5;CAS-CO-6CA Nievel de CO C6;WAGO;16704;152;752;200;0.009158;0.0;true;ppm;false
CAS-CO-7CA;SOS_C4;M1AI0;CAS-CO-7CA Nievel de CO C7;WAGO;16706;153;753;201;0.009158;0.0;true;ppm;false
CAS-CO-8CA;SOS_C4;M1AI3;CAS-CO-8CA Nievel de CO C8;WAGO;16708;154;754;202;0.009158;0.0;true;ppm;false
CAS-CO-9CA;SOS_C5;M1AI0;CAS-CO-9CA Nievel de CO C9;WAGO;16710;155;755;203;0.009158;0.0;true;ppm;false
CAS-CO-10CA;SOS_C5;M1AI6;CAS-CO-10CA Nievel de CO C10;WAGO;16712;156;756;204;0.009158;0.0;true;ppm;false
CAS-CO-11CA;SOS_C5;M1AI7;CAS-CO-11CA Nievel de CO C11;WAGO;16714;157;757;205;0.009158;0.0;true;ppm;false
CAS-VENT-VF7-CA;SOS_C5;M2AI0;Temperatura Rodamientos Delantero Motor Ventilador VENT VF-07-CA;WAGO;16716;158;758;206;0.0625;0.0;false;C;false
CAS-VENT-VF7-CA;SOS_C5;M2AI1;Temperatura Rodamientos Trasero Motor Ventilador VENT VF-07-CA;WAGO;16718;159;759;207;0.0625;0.0;false;C;false
CAS-VENT-VF8-CA;SOS_C5;M2AI2;Temperatura Rodamientos Delantero Motor Ventilador VENT VF-08-CA;WAGO;16720;160;760;208;0.0625;0.0;false;C;false
CAS-VENT-VF8-CA;SOS_C5;M2AI3;Temperatura Rodamientos Trasero Motor Ventilador VENT VF-08-CA;WAGO;16722;161;761;209;0.0625;0.0;false;C;false
CAS-FOT-1CA;CGBT_BM;M1AI7;CAS-FOT-1CA Fotocelula - SENSOR FOTOCELULA;WAGO;16724;162;762;210;0.305250;0.0;false;lux;true
CAS-FOT-1MA;CGBT_BC;M1AI7;CAS-FOT-1MA Fotocelula - SENSOR FOTOCELULA;WAGO;16726;163;763;211;0.305250;0.0;false;lux;true
CAS-VENT-VF7-CA;SOS_C5;M1AI4;Nivel de Vibracion Ventilador VENT VF-07-CA;WAGO;16728;164;764;212;0.000763;0.0;false;mm/s;false
CAS-VENT-VF8-CA;SOS_C5;M1AI5;Nivel de Vibracion Ventilador VENT VF-08-CA;WAGO;16730;165;765;213;0.000763;0.0;false;mm/s;false
CAS-VTA-ANE-1CA;CT_M;M1AI2;CAS-VTA-ANE-1CA Velocidad del viento;WAGO;16732;166;766;214;0.00152625;0.0;false;m/s;false
CAS-VTA-ANE-1CA;CT_M;M1AI3;CAS-VTA-ANE-1CA Direccion del viento;WAGO;16734;167;767;215;0.010989;0.0;false;gr;false
