device_name;session_uid;ct_upd;upd_state;plc_name;host;port(i);url_publisher;offset_state_prot(i);bit_state_prot(i);offset_cmd(i);offset_state(i)
CT04-EMR-002;CT04-EMR-002;PLC_CT04;upd_fail_ct04_2;CT04_PLC_G;10.133.50.37;28028;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22750;0;22753;22748
