device_name;session_uid;ct_upd;upd_state;plc_name;host;port(i);url_publisher;offset_state_prot(i);bit_state_prot(i);offset_cmd(i);offset_state(i)
AL.SE2-P1;AL.SE2-P1;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;0;22741;22736
AL.SE2-P2;AL.SE2-P2;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;1;22741;22736
AL.SE2-P3;AL.SE2-P3;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;2;22741;22736
AL.SE2-P4;AL.SE2-P4;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;3;22741;22736
AL.SE2-P5;AL.SE2-P5;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;4;22741;22736
AL.SE2-P6;AL.SE2-P6;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;5;22741;22736
AL.SE2-P7;AL.SE2-P7;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;6;22741;22736
AL.SE2-P8;AL.SE2-P8;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;7;22741;22736
AL.SE2-P9;AL.SE2-P9;plc_ct02;upd_fail_ct02_2;CT02_PLC_G;10.133.50.37;28014;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22738;8;22741;22736
