device_name;session_uid;plc_name;host;ct_upd;upd_state;port(i);url_publisher;offset_state(i)
CT01-RACK-COM.IntABIERTO;CT01-RACK-COM.IntABIERTO;CT01_PLC_G;10.133.50.37;PLC_CT01;upd_fail_ct01;28007;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22001
CT01-RACK-MEGAF.IntABIERTO;CT01-RACK-MEGAF.IntABIERTO;CT01_PLC_G;10.133.50.37;PLC_CT01;upd_fail_ct01;28007;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22007
CT01-P110.IntABIERTO;CT01-P110.IntABIERTO;CT01_PLC_G;10.133.50.37;PLC_CT01;upd_fail_ct01;28007;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22013
UF-1ES0-CAB-001;UF-1ES0-CAB-001;CT01_PLC_G;10.133.50.37;PLC_CT01;upd_fail_ct01;28007;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22019
UF-S1TS-AIM-001;UF-S1TS-AIM-001;CT01_PLC_G;10.133.50.37;PLC_CT01;upd_fail_ct01;28007;http:\/\/10.133.50.38:3000\/api\/v2\/generic\/;22031
