Parent_type;Child_type;Parent;Child;child_inheritable_state_id
51;3;1;1;
51;3;1;2;
51;3;1;3;
51;3;1;4;
51;3;2;5;
51;3;2;6;
51;3;2;7;
51;3;2;8;
4;3;1;1;
4;3;1;2;
4;3;2;3;
4;3;2;4;
4;3;3;5;
4;3;3;6;
4;3;4;7;
4;3;4;8;
