PLC_name;device_name;url_publisher;PLC_ip;port(i);offset_type(i);offset_grid_failure(i);offset_battery_failure(i);offset_charger_failure(i);offset_emergency_lamp_failure(i);offset_duration_failure(i);offset_system_failure(i);offset_comm_failure(i);offset_general_failure(i);offset_rest_mode(i);offset_normal_mode(i);offset_emergency_mode(i);offset_function_test(i);offset_duration_test(i);offset_dimming_level(i);offset_dimming_level_order(i);offset_off_order(i);offset_remote_order(i)
IDNG-MG-DP;LUMI-EMER-DB-7D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27492;27493;27493;27493;27493;27493;27493;27494;27495;27496;27496;27496;27496;27496;27497;13744;13747;13754
IDNG-MG-DP;LUMI-EMER-DB-6D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27524;27525;27525;27525;27525;27525;27525;27526;27527;27528;27528;27528;27528;27528;27529;13760;13763;13770
IDNG-MG-DP;LUMI-EMER-DB-6F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27556;27557;27557;27557;27557;27557;27557;27558;27559;27560;27560;27560;27560;27560;27561;13776;13779;13786
IDNG-MG-DP;LUMI-EMER-05-0F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27588;27589;27589;27589;27589;27589;27589;27590;27591;27592;27592;27592;27592;27592;27593;13792;13795;13802
IDNG-MG-DP;LUMI-EMER-E0-FB-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27620;27621;27621;27621;27621;27621;27621;27622;27623;27624;27624;27624;27624;27624;27625;13808;13811;13818
IDNG-MG-DP;LUMI-EMER-DB-6E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27652;27653;27653;27653;27653;27653;27653;27654;27655;27656;27656;27656;27656;27656;27657;13824;13827;13834
IDNG-MG-DP;LUMI-EMER-DB-7F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27684;27685;27685;27685;27685;27685;27685;27686;27687;27688;27688;27688;27688;27688;27689;13840;13843;13850
IDNG-MG-DP;LUMI-EMER-DB-80-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27716;27717;27717;27717;27717;27717;27717;27718;27719;27720;27720;27720;27720;27720;27721;13856;13859;13866
IDNG-MG-DP;LUMI-EMER-05-28-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27748;27749;27749;27749;27749;27749;27749;27750;27751;27752;27752;27752;27752;27752;27753;13872;13875;13882
IDNG-MG-DP;LUMI-EMER-DB-81-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27780;27781;27781;27781;27781;27781;27781;27782;27783;27784;27784;27784;27784;27784;27785;13888;13891;13898
IDNG-MG-DP;LUMI-EMER-DB-83-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27812;27813;27813;27813;27813;27813;27813;27814;27815;27816;27816;27816;27816;27816;27817;13904;13907;13914
IDNG-MG-DP;LUMI-EMER-DB-84-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27844;27845;27845;27845;27845;27845;27845;27846;27847;27848;27848;27848;27848;27848;27849;13920;13923;13930
IDNG-MG-DP;LUMI-EMER-DB-82-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27876;27877;27877;27877;27877;27877;27877;27878;27879;27880;27880;27880;27880;27880;27881;13936;13939;13946
IDNG-MG-DP;LUMI-EMER-05-23-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27908;27909;27909;27909;27909;27909;27909;27910;27911;27912;27912;27912;27912;27912;27913;13952;13955;13962
IDNG-MG-DP;LUMI-EMER-DB-86-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27940;27941;27941;27941;27941;27941;27941;27942;27943;27944;27944;27944;27944;27944;27945;13968;13971;13978
IDNG-MG-DP;LUMI-EMER-DB-87-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;27972;27973;27973;27973;27973;27973;27973;27974;27975;27976;27976;27976;27976;27976;27977;13984;13987;13994
IDNG-MG-DP;LUMI-EMER-DB-70-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28004;28005;28005;28005;28005;28005;28005;28006;28007;28008;28008;28008;28008;28008;28009;14000;14003;14010
IDNG-MG-DP;LUMI-EMER-DB-71-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28036;28037;28037;28037;28037;28037;28037;28038;28039;28040;28040;28040;28040;28040;28041;14016;14019;14026
IDNG-MG-DP;LUMI-EMER-05-20-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28068;28069;28069;28069;28069;28069;28069;28070;28071;28072;28072;28072;28072;28072;28073;14032;14035;14042
IDNG-MG-DP;LUMI-EMER-DB-72-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28100;28101;28101;28101;28101;28101;28101;28102;28103;28104;28104;28104;28104;28104;28105;14048;14051;14058
IDNG-MG-DP;LUMI-EMER-DB-76-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28132;28133;28133;28133;28133;28133;28133;28134;28135;28136;28136;28136;28136;28136;28137;14064;14067;14074
IDNG-MG-DP;LUMI-EMER-DB-74-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28164;28165;28165;28165;28165;28165;28165;28166;28167;28168;28168;28168;28168;28168;28169;14080;14083;14090
IDNG-MG-DP;LUMI-EMER-DB-75-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28196;28197;28197;28197;28197;28197;28197;28198;28199;28200;28200;28200;28200;28200;28201;14096;14099;14106
IDNG-MG-DP;LUMI-EMER-05-1E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28228;28229;28229;28229;28229;28229;28229;28230;28231;28232;28232;28232;28232;28232;28233;14112;14115;14122
IDNG-MG-DP;LUMI-EMER-DB-73-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28260;28261;28261;28261;28261;28261;28261;28262;28263;28264;28264;28264;28264;28264;28265;14128;14131;14138
IDNG-MG-DP;LUMI-EMER-DB-77-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28292;28293;28293;28293;28293;28293;28293;28294;28295;28296;28296;28296;28296;28296;28297;14144;14147;14154
IDNG-MG-DP;LUMI-EMER-E0-FA-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28324;28325;28325;28325;28325;28325;28325;28326;28327;28328;28328;28328;28328;28328;28329;14160;14163;14170
IDNG-MG-DP;LUMI-EMER-DB-78-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28356;28357;28357;28357;28357;28357;28357;28358;28359;28360;28360;28360;28360;28360;28361;14176;14179;14186
IDNG-MG-DP;LUMI-EMER-05-05-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28388;28389;28389;28389;28389;28389;28389;28390;28391;28392;28392;28392;28392;28392;28393;14192;14195;14202
IDNG-MG-DP;LUMI-EMER-DB-7C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28420;28421;28421;28421;28421;28421;28421;28422;28423;28424;28424;28424;28424;28424;28425;14208;14211;14218
IDNG-MG-DP;LUMI-EMER-DB-85-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28452;28453;28453;28453;28453;28453;28453;28454;28455;28456;28456;28456;28456;28456;28457;14224;14227;14234
IDNG-MG-DP;LUMI-EMER-DB-8A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28484;28485;28485;28485;28485;28485;28485;28486;28487;28488;28488;28488;28488;28488;28489;14240;14243;14250
IDNG-MG-DP;LUMI-EMER-DB-88-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28516;28517;28517;28517;28517;28517;28517;28518;28519;28520;28520;28520;28520;28520;28521;14256;14259;14266
IDNG-MG-DP;LUMI-EMER-04-FD-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28548;28549;28549;28549;28549;28549;28549;28550;28551;28552;28552;28552;28552;28552;28553;14272;14275;14282
IDNG-MG-DP;LUMI-EMER-DB-89-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28580;28581;28581;28581;28581;28581;28581;28582;28583;28584;28584;28584;28584;28584;28585;14288;14291;14298
IDNG-MG-DP;LUMI-EMER-DB-8B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28612;28613;28613;28613;28613;28613;28613;28614;28615;28616;28616;28616;28616;28616;28617;14304;14307;14314
IDNG-MG-DP;LUMI-EMER-DB-8D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28644;28645;28645;28645;28645;28645;28645;28646;28647;28648;28648;28648;28648;28648;28649;14320;14323;14330
IDNG-MG-DP;LUMI-EMER-DB-8C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28676;28677;28677;28677;28677;28677;28677;28678;28679;28680;28680;28680;28680;28680;28681;14336;14339;14346
IDNG-MG-DP;LUMI-EMER-05-22-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28708;28709;28709;28709;28709;28709;28709;28710;28711;28712;28712;28712;28712;28712;28713;14352;14355;14362
IDNG-MG-DP;LUMI-EMER-E0-B8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28740;28741;28741;28741;28741;28741;28741;28742;28743;28744;28744;28744;28744;28744;28745;14368;14371;14378
IDNG-MG-DP;LUMI-EMER-DB-8F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28772;28773;28773;28773;28773;28773;28773;28774;28775;28776;28776;28776;28776;28776;28777;14384;14387;14394
IDNG-MG-DP;LUMI-EMER-DB-8E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28804;28805;28805;28805;28805;28805;28805;28806;28807;28808;28808;28808;28808;28808;28809;14400;14403;14410
IDNG-MG-DP;LUMI-EMER-DB-90-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28836;28837;28837;28837;28837;28837;28837;28838;28839;28840;28840;28840;28840;28840;28841;14416;14419;14426
IDNG-MG-DP;LUMI-EMER-05-26-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28868;28869;28869;28869;28869;28869;28869;28870;28871;28872;28872;28872;28872;28872;28873;14432;14435;14442
IDNG-MG-DP;LUMI-EMER-DB-91-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28900;28901;28901;28901;28901;28901;28901;28902;28903;28904;28904;28904;28904;28904;28905;14448;14451;14458
IDNG-MG-DP;LUMI-EMER-DB-92-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28932;28933;28933;28933;28933;28933;28933;28934;28935;28936;28936;28936;28936;28936;28937;14464;14467;14474
IDNG-MG-DP;LUMI-EMER-DB-93-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28964;28965;28965;28965;28965;28965;28965;28966;28967;28968;28968;28968;28968;28968;28969;14480;14483;14490
IDNG-MG-DP;LUMI-EMER-DB-94-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;28996;28997;28997;28997;28997;28997;28997;28998;28999;29000;29000;29000;29000;29000;29001;14496;14499;14506
IDNG-MG-DP;LUMI-EMER-05-06-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29028;29029;29029;29029;29029;29029;29029;29030;29031;29032;29032;29032;29032;29032;29033;14512;14515;14522
IDNG-MG-DP;LUMI-EMER-E0-BA-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29060;29061;29061;29061;29061;29061;29061;29062;29063;29064;29064;29064;29064;29064;29065;14528;14531;14538
IDNG-MG-DP;LUMI-EMER-DB-95-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29092;29093;29093;29093;29093;29093;29093;29094;29095;29096;29096;29096;29096;29096;29097;14544;14547;14554
IDNG-MG-DP;LUMI-EMER-DB-9A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29124;29125;29125;29125;29125;29125;29125;29126;29127;29128;29128;29128;29128;29128;29129;14560;14563;14570
IDNG-MG-DP;LUMI-EMER-DB-9F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29156;29157;29157;29157;29157;29157;29157;29158;29159;29160;29160;29160;29160;29160;29161;14576;14579;14586
IDNG-MG-DP;LUMI-EMER-05-21-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29188;29189;29189;29189;29189;29189;29189;29190;29191;29192;29192;29192;29192;29192;29193;14592;14595;14602
IDNG-MG-DP;LUMI-EMER-DB-9C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29220;29221;29221;29221;29221;29221;29221;29222;29223;29224;29224;29224;29224;29224;29225;14608;14611;14618
IDNG-MG-DP;LUMI-EMER-DB-9B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29252;29253;29253;29253;29253;29253;29253;29254;29255;29256;29256;29256;29256;29256;29257;14624;14627;14634
IDNG-MG-DP;LUMI-EMER-DB-96-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29284;29285;29285;29285;29285;29285;29285;29286;29287;29288;29288;29288;29288;29288;29289;14640;14643;14650
IDNG-MG-DP;LUMI-EMER-DB-9D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29316;29317;29317;29317;29317;29317;29317;29318;29319;29320;29320;29320;29320;29320;29321;14656;14659;14666
IDNG-MG-DP;LUMI-EMER-05-0D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29348;29349;29349;29349;29349;29349;29349;29350;29351;29352;29352;29352;29352;29352;29353;14672;14675;14682
IDNG-MG-DP;LUMI-EMER-E0-B9-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29380;29381;29381;29381;29381;29381;29381;29382;29383;29384;29384;29384;29384;29384;29385;14688;14691;14698
IDNG-MG-DP;LUMI-EMER-DB-9E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29412;29413;29413;29413;29413;29413;29413;29414;29415;29416;29416;29416;29416;29416;29417;14704;14707;14714
IDNG-MG-DP;LUMI-EMER-DB-98-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29444;29445;29445;29445;29445;29445;29445;29446;29447;29448;29448;29448;29448;29448;29449;14720;14723;14730
IDNG-MG-DP;LUMI-EMER-DB-99-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29476;29477;29477;29477;29477;29477;29477;29478;29479;29480;29480;29480;29480;29480;29481;14736;14739;14746
IDNG-MG-DP;LUMI-EMER-E0-EA-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29508;29509;29509;29509;29509;29509;29509;29510;29511;29512;29512;29512;29512;29512;29513;14752;14755;14762
IDNG-MG-DP;LUMI-EMER-DB-97-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29540;29541;29541;29541;29541;29541;29541;29542;29543;29544;29544;29544;29544;29544;29545;14768;14771;14778
IDNG-MG-DP;LUMI-EMER-DC-2C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29572;29573;29573;29573;29573;29573;29573;29574;29575;29576;29576;29576;29576;29576;29577;14784;14787;14794
IDNG-MG-DP;LUMI-EMER-DB-A2-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29604;29605;29605;29605;29605;29605;29605;29606;29607;29608;29608;29608;29608;29608;29609;14800;14803;14810
IDNG-MG-DP;LUMI-EMER-E2-3C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;29636;29637;29637;29637;29637;29637;29637;29638;29639;29640;29640;29640;29640;29640;29641;14816;14819;14826
IDNG-MG-DP;LUMI-EMER-E1-94-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16004;16005;16005;16005;16005;16005;16005;16006;16007;16008;16008;16008;16008;16008;16009;8000;8003;8010
IDNG-MG-DP;LUMI-EMER-E1-95-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16036;16037;16037;16037;16037;16037;16037;16038;16039;16040;16040;16040;16040;16040;16041;8016;8019;8026
IDNG-MG-DP;LUMI-EMER-E1-89-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16068;16069;16069;16069;16069;16069;16069;16070;16071;16072;16072;16072;16072;16072;16073;8032;8035;8042
IDNG-MG-DP;LUMI-EMER-E1-87-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16100;16101;16101;16101;16101;16101;16101;16102;16103;16104;16104;16104;16104;16104;16105;8048;8051;8058
IDNG-MG-DP;LUMI-EMER-E1-8F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16132;16133;16133;16133;16133;16133;16133;16134;16135;16136;16136;16136;16136;16136;16137;8064;8067;8074
IDNG-MG-DP;LUMI-EMER-E1-8E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16164;16165;16165;16165;16165;16165;16165;16166;16167;16168;16168;16168;16168;16168;16169;8080;8083;8090
IDNG-MG-DP;LUMI-EMER-E1-8B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16196;16197;16197;16197;16197;16197;16197;16198;16199;16200;16200;16200;16200;16200;16201;8096;8099;8106
IDNG-MG-DP;LUMI-EMER-E1-92-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16228;16229;16229;16229;16229;16229;16229;16230;16231;16232;16232;16232;16232;16232;16233;8112;8115;8122
IDNG-MG-DP;LUMI-EMER-E1-91-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16260;16261;16261;16261;16261;16261;16261;16262;16263;16264;16264;16264;16264;16264;16265;8128;8131;8138
IDNG-MG-DP;LUMI-EMER-E1-66-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16292;16293;16293;16293;16293;16293;16293;16294;16295;16296;16296;16296;16296;16296;16297;8144;8147;8154
IDNG-MG-DP;LUMI-EMER-E1-8A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16324;16325;16325;16325;16325;16325;16325;16326;16327;16328;16328;16328;16328;16328;16329;8160;8163;8170
IDNG-MG-DP;LUMI-EMER-E1-93-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16356;16357;16357;16357;16357;16357;16357;16358;16359;16360;16360;16360;16360;16360;16361;8176;8179;8186
IDNG-MG-DP;LUMI-EMER-E1-62-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16388;16389;16389;16389;16389;16389;16389;16390;16391;16392;16392;16392;16392;16392;16393;8192;8195;8202
IDNG-MG-DP;LUMI-EMER-E1-A4-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16420;16421;16421;16421;16421;16421;16421;16422;16423;16424;16424;16424;16424;16424;16425;8208;8211;8218
IDNG-MG-DP;LUMI-EMER-E1-65-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16452;16453;16453;16453;16453;16453;16453;16454;16455;16456;16456;16456;16456;16456;16457;8224;8227;8234
IDNG-MG-DP;LUMI-EMER-E1-64-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16484;16485;16485;16485;16485;16485;16485;16486;16487;16488;16488;16488;16488;16488;16489;8240;8243;8250
IDNG-MG-DP;LUMI-EMER-E1-88-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16516;16517;16517;16517;16517;16517;16517;16518;16519;16520;16520;16520;16520;16520;16521;8256;8259;8266
IDNG-MG-DP;LUMI-EMER-E1-8D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16548;16549;16549;16549;16549;16549;16549;16550;16551;16552;16552;16552;16552;16552;16553;8272;8275;8282
IDNG-MG-DP;LUMI-EMER-E1-67-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16580;16581;16581;16581;16581;16581;16581;16582;16583;16584;16584;16584;16584;16584;16585;8288;8291;8298
IDNG-MG-DP;LUMI-EMER-E1-90-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16612;16613;16613;16613;16613;16613;16613;16614;16615;16616;16616;16616;16616;16616;16617;8304;8307;8314
IDNG-MG-DP;LUMI-EMER-E1-63-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16644;16645;16645;16645;16645;16645;16645;16646;16647;16648;16648;16648;16648;16648;16649;8320;8323;8330
IDNG-MG-DP;LUMI-EMER-E1-61-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;192.168.88.198;900;16676;16677;16677;16677;16677;16677;16677;16678;16679;16680;16680;16680;16680;16680;16681;8336;8339;8346
