Parent_type;Child_type;Parent;Child;child_inheritable_state_id
7;46;2;1;
7;46;2;2;
7;46;2;3;
7;46;2;4;
7;46;2;5;
7;46;2;6;
7;46;2;7;
7;46;2;8;
