item;alias;description;sessionuid;road;stretchs;pk;sentido
1;BOMB-PRIN-1-DP2;BOMB-PRIN-1-DP2;BOMB-PRIN-1-DP2;Autovía A-4;LT2;;NA
2;BOMB-PRIN-2-DP2;BOMB-PRIN-2-DP2;BOMB-PRIN-2-DP2;Autovía A-4;LT2;;NA
3;BOMB-LLEN-1-DP2;BOMB-LLEN-1-DP2;BOMB-LLEN-1-DP2;Autovía A-4;LT2;;NA
4;BOMB-JOCK-1-DP2;BOMB-JOCK-1-DP2;BOMB-JOCK-1-DP2;Autovía A-4;LT2;;NA
