location_id;alias
358; pk 166+727
359; pk 166+727
360; pk 166+727
361; pk 166+727
362; pk 166+727
363; pk 166+317
364; pk 166+317
365; pk 173+900
366; pk 173+900
367; pk 173+900
368; pk 
369; pk 
370; pk 
371; pk 
372; pk 
373; pk 
374; pk 
375; pk 
376; pk 
377; pk 
378; pk 
379; pk 
380; pk 
381; pk 
382; pk 173+900
383; pk 173+900
384; pk 173+900
385; pk 173+900
386; pk 173+900
387; pk 173+900
388; pk 
389; pk 
390; pk 
391; pk 
392; pk 
393; pk 
394; pk 
395; pk 
396; pk 
397; pk 
398; pk 
399; pk 
400; pk 
401; pk 
402; pk 173+900
403; pk 173+900
404; pk 173+900
405; pk 173+655
406; pk 16+700
407; pk 173+100
408; pk 172+655
409; pk 173+437
410; pk 120+400
411; pk 120+600
412; pk 120+800
413; pk 121+000
414; pk 121+200
415; pk 121+400
416; pk 119+200
417; pk 119+000
418; pk 118+700
419; pk 118+300
420; pk 117+150
421; pk 116+050
422; pk 173+626
423; pk 173+626
424; pk 173+100
425; pk 172+100
426; pk 172+100
427; pk 172+100
428; pk 172+100
429; pk 172+100
430; pk 172+100
431; pk 172+100
432; pk 172+100
433; pk 172+100
434; pk 172+100
435; pk 172+100
436; pk 172+100
437; pk 172+100
438; pk 172+100
439; pk 172+100
440; pk 172+100
441; pk 172+100
442; pk 172+100
443; pk 172+100
444; pk 172+100
445; pk 172+100
446; pk 172+100
447; pk 172+100
448; pk 172+100
449; pk 172+100
450; pk 172+100
451; pk 166+727
452; pk 166+727
453; pk 
454; pk 
455; pk 
456; pk 
457; pk 
458; pk 
459; pk 
460; pk 
461; pk 
462; pk 
463; pk 
464; pk 
465; pk 
466; pk 
467; pk 
468; pk 
469; pk 
470; pk 
471; pk 
472; pk 
473; pk 
474; pk 
475; pk 
476; pk 
477; pk 
478; pk 173+900
479; pk 173+900
480; pk 173+900
481; pk 173+900
482; pk 173+900
483; pk 173+900
484; pk 173+900
485; pk 172+100
486; pk 172+100
487; pk 
488; pk 
489; pk 
490; pk 173+900
491; pk 172+100
492; pk 172+100
493; pk 172+100
