item;alias;description;sessionuid;road;stretchs;pk;sentido
7;TUN-CA;TUN-CA;TUN-CA;Carretera Tunel;Carretera;195+689;CA
8;TUN-MA;TUN-MA;TUN-MA;Carretera Tunel;Carretera;195+689;MA
