item;alias;description;sessionuid;road;stretchs;pk;sentido
1;LQ-CS-ITS1;Sinoptico Mando y Proteccion C.S. ITS1;LQ-CS-ITS1;Carretera Tunel;Carretera;16+980;CA
2;LQ-CSA-SAI;Sinoptico Mando y Proteccion C.S.A SAI;LQ-CSA-SAI;Carretera Tunel;Carretera;16+980;CA
3;LQ-CSA-RED;Sinoptico Mando y Proteccion C.S.A RED;LQ-CSA-RED;Carretera Tunel;Carretera;16+980;CA
4;LQ-CSV-TSM;Sinoptico Mando y Proteccion C.S.V TSM;LQ-CSV-TSM;Carretera Tunel;Carretera;16+980;CA
5;LQ-CSV-TSC;Sinoptico Mando y Proteccion C.S.V TSC;LQ-CSV-TSC;Carretera Tunel;Carretera;16+980;CA
6;LQ-CSA;Sinoptico Mando y Proteccion C.S.A;LQ-CSA;Carretera Tunel;Carretera;16+980;CA
