item;alias;description;sessionuid;road;stretchs;pk;sentido
2;MM-BAT-PCI;MM-BAT-PCI;MM-BAT-PCI;AP7 - AUSOL I;MM-TUNEL;165+987;CA
3;LQ-BAT-PCI;LQ-BAT-PCI;LQ-BAT-PCI;AP7 - AUSOL I;LQ-TUNEL;173+900;CA
