PLC_name;device_name;url_publisher;PLC_ip;port(i);offset_type(i);offset_grid_failure(i);offset_battery_failure(i);offset_charger_failure(i);offset_emergency_lamp_failure(i);offset_duration_failure(i);offset_system_failure(i);offset_comm_failure(i);offset_general_failure(i);offset_rest_mode(i);offset_normal_mode(i);offset_emergency_mode(i);offset_function_test(i);offset_duration_test(i);offset_dimming_level(i);offset_dimming_level_order(i);offset_off_order(i);offset_remote_order(i)
IDNG-MG-DP;LUMI-EMER-E1-26-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20420;20421;20421;20421;20421;20421;20421;20422;20423;20424;20424;20424;20424;20424;20425;10208;10211;10218
IDNG-MG-DP;LUMI-EMER-E1-5A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20452;20453;20453;20453;20453;20453;20453;20454;20455;20456;20456;20456;20456;20456;20457;10224;10227;10234
IDNG-MG-DP;LUMI-EMER-E1-79-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20484;20485;20485;20485;20485;20485;20485;20486;20487;20488;20488;20488;20488;20488;20489;10240;10243;10250
IDNG-MG-DP;LUMI-EMER-E1-24-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20516;20517;20517;20517;20517;20517;20517;20518;20519;20520;20520;20520;20520;20520;20521;10256;10259;10266
IDNG-MG-DP;LUMI-EMER-E1-5D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20548;20549;20549;20549;20549;20549;20549;20550;20551;20552;20552;20552;20552;20552;20553;10272;10275;10282
IDNG-MG-DP;LUMI-EMER-E1-57-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20580;20581;20581;20581;20581;20581;20581;20582;20583;20584;20584;20584;20584;20584;20585;10288;10291;10298
IDNG-MG-DP;LUMI-EMER-E1-3C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20612;20613;20613;20613;20613;20613;20613;20614;20615;20616;20616;20616;20616;20616;20617;10304;10307;10314
IDNG-MG-DP;LUMI-EMER-E1-60-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20644;20645;20645;20645;20645;20645;20645;20646;20647;20648;20648;20648;20648;20648;20649;10320;10323;10330
IDNG-MG-DP;LUMI-EMER-E1-3D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20676;20677;20677;20677;20677;20677;20677;20678;20679;20680;20680;20680;20680;20680;20681;10336;10339;10346
IDNG-MG-DP;LUMI-EMER-E1-30-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20708;20709;20709;20709;20709;20709;20709;20710;20711;20712;20712;20712;20712;20712;20713;10352;10355;10362
IDNG-MG-DP;LUMI-EMER-E1-23-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20740;20741;20741;20741;20741;20741;20741;20742;20743;20744;20744;20744;20744;20744;20745;10368;10371;10378
IDNG-MG-DP;LUMI-EMER-E1-3E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20772;20773;20773;20773;20773;20773;20773;20774;20775;20776;20776;20776;20776;20776;20777;10384;10387;10394
IDNG-MG-DP;LUMI-EMER-E1-34-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20804;20805;20805;20805;20805;20805;20805;20806;20807;20808;20808;20808;20808;20808;20809;10400;10403;10410
IDNG-MG-DP;LUMI-EMER-E1-2F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20836;20837;20837;20837;20837;20837;20837;20838;20839;20840;20840;20840;20840;20840;20841;10416;10419;10426
IDNG-MG-DP;LUMI-EMER-E1-5E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20868;20869;20869;20869;20869;20869;20869;20870;20871;20872;20872;20872;20872;20872;20873;10432;10435;10442
IDNG-MG-DP;LUMI-EMER-E1-5C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20900;20901;20901;20901;20901;20901;20901;20902;20903;20904;20904;20904;20904;20904;20905;10448;10451;10458
IDNG-MG-DP;LUMI-EMER-E1-3F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20932;20933;20933;20933;20933;20933;20933;20934;20935;20936;20936;20936;20936;20936;20937;10464;10467;10474
IDNG-MG-DP;LUMI-EMER-E1-4D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20964;20965;20965;20965;20965;20965;20965;20966;20967;20968;20968;20968;20968;20968;20969;10480;10483;10490
IDNG-MG-DP;LUMI-EMER-E1-50-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;20996;20997;20997;20997;20997;20997;20997;20998;20999;21000;21000;21000;21000;21000;21001;10496;10499;10506
IDNG-MG-DP;LUMI-EMER-E1-A0-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8004;8005;8005;8005;8005;8005;8005;8006;8007;8008;8008;8008;8008;8008;8009;4000;4003;4010
IDNG-MG-DP;LUMI-EMER-E1-C8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8036;8037;8037;8037;8037;8037;8037;8038;8039;8040;8040;8040;8040;8040;8041;4016;4019;4026
IDNG-MG-DP;LUMI-EMER-E1-E9-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8068;8069;8069;8069;8069;8069;8069;8070;8071;8072;8072;8072;8072;8072;8073;4032;4035;4042
IDNG-MG-DP;LUMI-EMER-E1-DB-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8100;8101;8101;8101;8101;8101;8101;8102;8103;8104;8104;8104;8104;8104;8105;4048;4051;4058
IDNG-MG-DP;LUMI-EMER-E2-39-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8132;8133;8133;8133;8133;8133;8133;8134;8135;8136;8136;8136;8136;8136;8137;4064;4067;4074
IDNG-MG-DP;LUMI-EMER-E2-4D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8164;8165;8165;8165;8165;8165;8165;8166;8167;8168;8168;8168;8168;8168;8169;4080;4083;4090
IDNG-MG-DP;LUMI-EMER-E2-3D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8196;8197;8197;8197;8197;8197;8197;8198;8199;8200;8200;8200;8200;8200;8201;4096;4099;4106
IDNG-MG-DP;LUMI-EMER-E2-4F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8228;8229;8229;8229;8229;8229;8229;8230;8231;8232;8232;8232;8232;8232;8233;4112;4115;4122
IDNG-MG-DP;LUMI-EMER-E2-31-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8260;8261;8261;8261;8261;8261;8261;8262;8263;8264;8264;8264;8264;8264;8265;4128;4131;4138
IDNG-MG-DP;LUMI-EMER-E1-C2-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8292;8293;8293;8293;8293;8293;8293;8294;8295;8296;8296;8296;8296;8296;8297;4144;4147;4154
IDNG-MG-DP;LUMI-EMER-E2-4B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8324;8325;8325;8325;8325;8325;8325;8326;8327;8328;8328;8328;8328;8328;8329;4160;4163;4170
IDNG-MG-DP;LUMI-EMER-E1-E0-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8356;8357;8357;8357;8357;8357;8357;8358;8359;8360;8360;8360;8360;8360;8361;4176;4179;4186
IDNG-MG-DP;LUMI-EMER-E2-4A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8388;8389;8389;8389;8389;8389;8389;8390;8391;8392;8392;8392;8392;8392;8393;4192;4195;4202
IDNG-MG-DP;LUMI-EMER-E2-46-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8420;8421;8421;8421;8421;8421;8421;8422;8423;8424;8424;8424;8424;8424;8425;4208;4211;4218
IDNG-MG-DP;LUMI-EMER-E1-DD-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8452;8453;8453;8453;8453;8453;8453;8454;8455;8456;8456;8456;8456;8456;8457;4224;4227;4234
IDNG-MG-DP;LUMI-EMER-E2-47-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8484;8485;8485;8485;8485;8485;8485;8486;8487;8488;8488;8488;8488;8488;8489;4240;4243;4250
IDNG-MG-DP;LUMI-EMER-E1-D4-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8516;8517;8517;8517;8517;8517;8517;8518;8519;8520;8520;8520;8520;8520;8521;4256;4259;4266
IDNG-MG-DP;LUMI-EMER-E1-D3-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8548;8549;8549;8549;8549;8549;8549;8550;8551;8552;8552;8552;8552;8552;8553;4272;4275;4282
IDNG-MG-DP;LUMI-EMER-E2-45-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8580;8581;8581;8581;8581;8581;8581;8582;8583;8584;8584;8584;8584;8584;8585;4288;4291;4298
IDNG-MG-DP;LUMI-EMER-E2-48-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8612;8613;8613;8613;8613;8613;8613;8614;8615;8616;8616;8616;8616;8616;8617;4304;4307;4314
IDNG-MG-DP;LUMI-EMER-E2-42-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8644;8645;8645;8645;8645;8645;8645;8646;8647;8648;8648;8648;8648;8648;8649;4320;4323;4330
IDNG-MG-DP;LUMI-EMER-E1-DE-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8676;8677;8677;8677;8677;8677;8677;8678;8679;8680;8680;8680;8680;8680;8681;4336;4339;4346
IDNG-MG-DP;LUMI-EMER-E1-DC-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8708;8709;8709;8709;8709;8709;8709;8710;8711;8712;8712;8712;8712;8712;8713;4352;4355;4362
IDNG-MG-DP;LUMI-EMER-E1-E5-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8740;8741;8741;8741;8741;8741;8741;8742;8743;8744;8744;8744;8744;8744;8745;4368;4371;4378
IDNG-MG-DP;LUMI-EMER-E1-E6-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8772;8773;8773;8773;8773;8773;8773;8774;8775;8776;8776;8776;8776;8776;8777;4384;4387;4394
IDNG-MG-DP;LUMI-EMER-E1-EA-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8804;8805;8805;8805;8805;8805;8805;8806;8807;8808;8808;8808;8808;8808;8809;4400;4403;4410
IDNG-MG-DP;LUMI-EMER-E1-D0-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8836;8837;8837;8837;8837;8837;8837;8838;8839;8840;8840;8840;8840;8840;8841;4416;4419;4426
IDNG-MG-DP;LUMI-EMER-E2-49-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8868;8869;8869;8869;8869;8869;8869;8870;8871;8872;8872;8872;8872;8872;8873;4432;4435;4442
IDNG-MG-DP;LUMI-EMER-E1-E8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8900;8901;8901;8901;8901;8901;8901;8902;8903;8904;8904;8904;8904;8904;8905;4448;4451;4458
IDNG-MG-DP;LUMI-EMER-E2-3B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8932;8933;8933;8933;8933;8933;8933;8934;8935;8936;8936;8936;8936;8936;8937;4464;4467;4474
IDNG-MG-DP;LUMI-EMER-E1-C6-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8964;8965;8965;8965;8965;8965;8965;8966;8967;8968;8968;8968;8968;8968;8969;4480;4483;4490
IDNG-MG-DP;LUMI-EMER-E1-C7-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;8996;8997;8997;8997;8997;8997;8997;8998;8999;9000;9000;9000;9000;9000;9001;4496;4499;4506
IDNG-MG-DP;LUMI-EMER-E2-4E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9028;9029;9029;9029;9029;9029;9029;9030;9031;9032;9032;9032;9032;9032;9033;4512;4515;4522
IDNG-MG-DP;LUMI-EMER-E2-44-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9060;9061;9061;9061;9061;9061;9061;9062;9063;9064;9064;9064;9064;9064;9065;4528;4531;4538
IDNG-MG-DP;LUMI-EMER-E1-D7-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9092;9093;9093;9093;9093;9093;9093;9094;9095;9096;9096;9096;9096;9096;9097;4544;4547;4554
IDNG-MG-DP;LUMI-EMER-E2-33-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9124;9125;9125;9125;9125;9125;9125;9126;9127;9128;9128;9128;9128;9128;9129;4560;4563;4570
IDNG-MG-DP;LUMI-EMER-E2-3A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9156;9157;9157;9157;9157;9157;9157;9158;9159;9160;9160;9160;9160;9160;9161;4576;4579;4586
IDNG-MG-DP;LUMI-EMER-E1-EE-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9188;9189;9189;9189;9189;9189;9189;9190;9191;9192;9192;9192;9192;9192;9193;4592;4595;4602
IDNG-MG-DP;LUMI-EMER-E1-D6-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9220;9221;9221;9221;9221;9221;9221;9222;9223;9224;9224;9224;9224;9224;9225;4608;4611;4618
IDNG-MG-DP;LUMI-EMER-E1-F5-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9252;9253;9253;9253;9253;9253;9253;9254;9255;9256;9256;9256;9256;9256;9257;4624;4627;4634
IDNG-MG-DP;LUMI-EMER-E1-D5-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9284;9285;9285;9285;9285;9285;9285;9286;9287;9288;9288;9288;9288;9288;9289;4640;4643;4650
IDNG-MG-DP;LUMI-EMER-E1-F1-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9316;9317;9317;9317;9317;9317;9317;9318;9319;9320;9320;9320;9320;9320;9321;4656;4659;4666
IDNG-MG-DP;LUMI-EMER-E1-EB-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9348;9349;9349;9349;9349;9349;9349;9350;9351;9352;9352;9352;9352;9352;9353;4672;4675;4682
IDNG-MG-DP;LUMI-EMER-E2-4C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9380;9381;9381;9381;9381;9381;9381;9382;9383;9384;9384;9384;9384;9384;9385;4688;4691;4698
IDNG-MG-DP;LUMI-EMER-E1-FD-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9412;9413;9413;9413;9413;9413;9413;9414;9415;9416;9416;9416;9416;9416;9417;4704;4707;4714
IDNG-MG-DP;LUMI-EMER-E2-08-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9444;9445;9445;9445;9445;9445;9445;9446;9447;9448;9448;9448;9448;9448;9449;4720;4723;4730
IDNG-MG-DP;LUMI-EMER-E1-F8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9476;9477;9477;9477;9477;9477;9477;9478;9479;9480;9480;9480;9480;9480;9481;4736;4739;4746
IDNG-MG-DP;LUMI-EMER-E2-07-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9508;9509;9509;9509;9509;9509;9509;9510;9511;9512;9512;9512;9512;9512;9513;4752;4755;4762
IDNG-MG-DP;LUMI-EMER-E1-F6-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9540;9541;9541;9541;9541;9541;9541;9542;9543;9544;9544;9544;9544;9544;9545;4768;4771;4778
IDNG-MG-DP;LUMI-EMER-E1-EF-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9572;9573;9573;9573;9573;9573;9573;9574;9575;9576;9576;9576;9576;9576;9577;4784;4787;4794
IDNG-MG-DP;LUMI-EMER-E1-FA-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9604;9605;9605;9605;9605;9605;9605;9606;9607;9608;9608;9608;9608;9608;9609;4800;4803;4810
IDNG-MG-DP;LUMI-EMER-E1-DF-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9636;9637;9637;9637;9637;9637;9637;9638;9639;9640;9640;9640;9640;9640;9641;4816;4819;4826
IDNG-MG-DP;LUMI-EMER-E1-E7-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9668;9669;9669;9669;9669;9669;9669;9670;9671;9672;9672;9672;9672;9672;9673;4832;4835;4842
IDNG-MG-DP;LUMI-EMER-E1-FC-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9700;9701;9701;9701;9701;9701;9701;9702;9703;9704;9704;9704;9704;9704;9705;4848;4851;4858
IDNG-MG-DP;LUMI-EMER-E2-0B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9732;9733;9733;9733;9733;9733;9733;9734;9735;9736;9736;9736;9736;9736;9737;4864;4867;4874
IDNG-MG-DP;LUMI-EMER-E1-E2-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9764;9765;9765;9765;9765;9765;9765;9766;9767;9768;9768;9768;9768;9768;9769;4880;4883;4890
IDNG-MG-DP;LUMI-EMER-E2-05-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9796;9797;9797;9797;9797;9797;9797;9798;9799;9800;9800;9800;9800;9800;9801;4896;4899;4906
IDNG-MG-DP;LUMI-EMER-E1-F3-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9828;9829;9829;9829;9829;9829;9829;9830;9831;9832;9832;9832;9832;9832;9833;4912;4915;4922
IDNG-MG-DP;LUMI-EMER-E2-03-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9860;9861;9861;9861;9861;9861;9861;9862;9863;9864;9864;9864;9864;9864;9865;4928;4931;4938
IDNG-MG-DP;LUMI-EMER-E2-01-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9892;9893;9893;9893;9893;9893;9893;9894;9895;9896;9896;9896;9896;9896;9897;4944;4947;4954
IDNG-MG-DP;LUMI-EMER-E2-1F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9924;9925;9925;9925;9925;9925;9925;9926;9927;9928;9928;9928;9928;9928;9929;4960;4963;4970
IDNG-MG-DP;LUMI-EMER-E2-04-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9956;9957;9957;9957;9957;9957;9957;9958;9959;9960;9960;9960;9960;9960;9961;4976;4979;4986
IDNG-MG-DP;LUMI-EMER-E1-FB-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;9988;9989;9989;9989;9989;9989;9989;9990;9991;9992;9992;9992;9992;9992;9993;4992;4995;5002
IDNG-MG-DP;LUMI-EMER-E1-F0-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;10020;10021;10021;10021;10021;10021;10021;10022;10023;10024;10024;10024;10024;10024;10025;5008;5011;5018
IDNG-MG-DP;LUMI-EMER-E2-15-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;10052;10053;10053;10053;10053;10053;10053;10054;10055;10056;10056;10056;10056;10056;10057;5024;5027;5034
