PLC_name;device_name;url_publisher;PLC_ip;port(i);offset_type(i);offset_grid_failure(i);offset_battery_failure(i);offset_charger_failure(i);offset_emergency_lamp_failure(i);offset_duration_failure(i);offset_system_failure(i);offset_comm_failure(i);offset_general_failure(i);offset_rest_mode(i);offset_normal_mode(i);offset_emergency_mode(i);offset_function_test(i);offset_duration_test(i);offset_dimming_level(i);offset_dimming_level_order(i);offset_off_order(i);offset_remote_order(i)
IDNG-MG-DP;LUMI-EMER-E0-BF-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24548;24549;24549;24549;24549;24549;24549;24550;24551;24552;24552;24552;24552;24552;24553;12272;12275;12282
IDNG-MG-DP;LUMI-EMER-E0-BE-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24580;24581;24581;24581;24581;24581;24581;24582;24583;24584;24584;24584;24584;24584;24585;12288;12291;12298
IDNG-MG-DP;LUMI-EMER-E0-E4-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24612;24613;24613;24613;24613;24613;24613;24614;24615;24616;24616;24616;24616;24616;24617;12304;12307;12314
IDNG-MG-DP;LUMI-EMER-E0-E2-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24644;24645;24645;24645;24645;24645;24645;24646;24647;24648;24648;24648;24648;24648;24649;12320;12323;12330
IDNG-MG-DP;LUMI-EMER-E0-DD-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24676;24677;24677;24677;24677;24677;24677;24678;24679;24680;24680;24680;24680;24680;24681;12336;12339;12346
IDNG-MG-DP;LUMI-EMER-E0-F8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24708;24709;24709;24709;24709;24709;24709;24710;24711;24712;24712;24712;24712;24712;24713;12352;12355;12362
IDNG-MG-DP;LUMI-EMER-E0-E1-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24740;24741;24741;24741;24741;24741;24741;24742;24743;24744;24744;24744;24744;24744;24745;12368;12371;12378
IDNG-MG-DP;LUMI-EMER-E0-C6-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24772;24773;24773;24773;24773;24773;24773;24774;24775;24776;24776;24776;24776;24776;24777;12384;12387;12394
IDNG-MG-DP;LUMI-EMER-E2-0A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24804;24805;24805;24805;24805;24805;24805;24806;24807;24808;24808;24808;24808;24808;24809;12400;12403;12410
IDNG-MG-DP;LUMI-EMER-E2-09-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24836;24837;24837;24837;24837;24837;24837;24838;24839;24840;24840;24840;24840;24840;24841;12416;12419;12426
IDNG-MG-DP;LUMI-EMER-E2-0D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24868;24869;24869;24869;24869;24869;24869;24870;24871;24872;24872;24872;24872;24872;24873;12432;12435;12442
IDNG-MG-DP;LUMI-EMER-E2-10-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24900;24901;24901;24901;24901;24901;24901;24902;24903;24904;24904;24904;24904;24904;24905;12448;12451;12458
IDNG-MG-DP;LUMI-EMER-E2-0C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24932;24933;24933;24933;24933;24933;24933;24934;24935;24936;24936;24936;24936;24936;24937;12464;12467;12474
IDNG-MG-DP;LUMI-EMER-E2-06-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24964;24965;24965;24965;24965;24965;24965;24966;24967;24968;24968;24968;24968;24968;24969;12480;12483;12490
IDNG-MG-DP;LUMI-EMER-E2-7B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;24996;24997;24997;24997;24997;24997;24997;24998;24999;25000;25000;25000;25000;25000;25001;12496;12499;12506
IDNG-MG-DP;LUMI-EMER-E2-87-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25028;25029;25029;25029;25029;25029;25029;25030;25031;25032;25032;25032;25032;25032;25033;12512;12515;12522
IDNG-MG-DP;LUMI-EMER-E2-85-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25060;25061;25061;25061;25061;25061;25061;25062;25063;25064;25064;25064;25064;25064;25065;12528;12531;12538
IDNG-MG-DP;LUMI-EMER-04-F8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25092;25093;25093;25093;25093;25093;25093;25094;25095;25096;25096;25096;25096;25096;25097;12544;12547;12554
IDNG-MG-DP;LUMI-EMER-E2-19-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25124;25125;25125;25125;25125;25125;25125;25126;25127;25128;25128;25128;25128;25128;25129;12560;12563;12570
IDNG-MG-DP;LUMI-EMER-E2-1A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25156;25157;25157;25157;25157;25157;25157;25158;25159;25160;25160;25160;25160;25160;25161;12576;12579;12586
IDNG-MG-DP;LUMI-EMER-E2-17-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25188;25189;25189;25189;25189;25189;25189;25190;25191;25192;25192;25192;25192;25192;25193;12592;12595;12602
IDNG-MG-DP;LUMI-EMER-E2-13-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25220;25221;25221;25221;25221;25221;25221;25222;25223;25224;25224;25224;25224;25224;25225;12608;12611;12618
IDNG-MG-DP;LUMI-EMER-E2-16-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25252;25253;25253;25253;25253;25253;25253;25254;25255;25256;25256;25256;25256;25256;25257;12624;12627;12634
IDNG-MG-DP;LUMI-EMER-E2-14-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25284;25285;25285;25285;25285;25285;25285;25286;25287;25288;25288;25288;25288;25288;25289;12640;12643;12650
IDNG-MG-DP;LUMI-EMER-E0-F3-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25316;25317;25317;25317;25317;25317;25317;25318;25319;25320;25320;25320;25320;25320;25321;12656;12659;12666
IDNG-MG-DP;LUMI-EMER-E0-F4-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25348;25349;25349;25349;25349;25349;25349;25350;25351;25352;25352;25352;25352;25352;25353;12672;12675;12682
IDNG-MG-DP;LUMI-EMER-E0-E3-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25380;25381;25381;25381;25381;25381;25381;25382;25383;25384;25384;25384;25384;25384;25385;12688;12691;12698
IDNG-MG-DP;LUMI-EMER-E0-F1-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25412;25413;25413;25413;25413;25413;25413;25414;25415;25416;25416;25416;25416;25416;25417;12704;12707;12714
IDNG-MG-DP;LUMI-EMER-E0-E7-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25444;25445;25445;25445;25445;25445;25445;25446;25447;25448;25448;25448;25448;25448;25449;12720;12723;12730
IDNG-MG-DP;LUMI-EMER-E0-F2-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25476;25477;25477;25477;25477;25477;25477;25478;25479;25480;25480;25480;25480;25480;25481;12736;12739;12746
IDNG-MG-DP;LUMI-EMER-E0-E6-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25508;25509;25509;25509;25509;25509;25509;25510;25511;25512;25512;25512;25512;25512;25513;12752;12755;12762
IDNG-MG-DP;LUMI-EMER-E0-C5-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25540;25541;25541;25541;25541;25541;25541;25542;25543;25544;25544;25544;25544;25544;25545;12768;12771;12778
IDNG-MG-DP;LUMI-EMER-E0-E5-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25572;25573;25573;25573;25573;25573;25573;25574;25575;25576;25576;25576;25576;25576;25577;12784;12787;12794
IDNG-MG-DP;LUMI-EMER-E0-F9-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25604;25605;25605;25605;25605;25605;25605;25606;25607;25608;25608;25608;25608;25608;25609;12800;12803;12810
IDNG-MG-DP;LUMI-EMER-E0-E8-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25636;25637;25637;25637;25637;25637;25637;25638;25639;25640;25640;25640;25640;25640;25641;12816;12819;12826
IDNG-MG-DP;LUMI-EMER-E0-C9-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25668;25669;25669;25669;25669;25669;25669;25670;25671;25672;25672;25672;25672;25672;25673;12832;12835;12842
IDNG-MG-DP;LUMI-EMER-E2-7C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25700;25701;25701;25701;25701;25701;25701;25702;25703;25704;25704;25704;25704;25704;25705;12848;12851;12858
IDNG-MG-DP;LUMI-EMER-E2-89-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25732;25733;25733;25733;25733;25733;25733;25734;25735;25736;25736;25736;25736;25736;25737;12864;12867;12874
IDNG-MG-DP;LUMI-EMER-E2-83-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25764;25765;25765;25765;25765;25765;25765;25766;25767;25768;25768;25768;25768;25768;25769;12880;12883;12890
IDNG-MG-DP;LUMI-EMER-E5-64-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25796;25797;25797;25797;25797;25797;25797;25798;25799;25800;25800;25800;25800;25800;25801;12896;12899;12906
IDNG-MG-DP;LUMI-EMER-E2-73-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25828;25829;25829;25829;25829;25829;25829;25830;25831;25832;25832;25832;25832;25832;25833;12912;12915;12922
IDNG-MG-DP;LUMI-EMER-E2-22-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25860;25861;25861;25861;25861;25861;25861;25862;25863;25864;25864;25864;25864;25864;25865;12928;12931;12938
IDNG-MG-DP;LUMI-EMER-E2-74-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25892;25893;25893;25893;25893;25893;25893;25894;25895;25896;25896;25896;25896;25896;25897;12944;12947;12954
IDNG-MG-DP;LUMI-EMER-E2-8E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25924;25925;25925;25925;25925;25925;25925;25926;25927;25928;25928;25928;25928;25928;25929;12960;12963;12970
IDNG-MG-DP;LUMI-EMER-E2-8B-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25956;25957;25957;25957;25957;25957;25957;25958;25959;25960;25960;25960;25960;25960;25961;12976;12979;12986
IDNG-MG-DP;LUMI-EMER-04-F9-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;25988;25989;25989;25989;25989;25989;25989;25990;25991;25992;25992;25992;25992;25992;25993;12992;12995;13002
IDNG-MG-DP;LUMI-EMER-E2-84-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26020;26021;26021;26021;26021;26021;26021;26022;26023;26024;26024;26024;26024;26024;26025;13008;13011;13018
IDNG-MG-DP;LUMI-EMER-E2-8A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26052;26053;26053;26053;26053;26053;26053;26054;26055;26056;26056;26056;26056;26056;26057;13024;13027;13034
IDNG-MG-DP;LUMI-EMER-E2-7F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26084;26085;26085;26085;26085;26085;26085;26086;26087;26088;26088;26088;26088;26088;26089;13040;13043;13050
IDNG-MG-DP;LUMI-EMER-E2-81-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26116;26117;26117;26117;26117;26117;26117;26118;26119;26120;26120;26120;26120;26120;26121;13056;13059;13066
IDNG-MG-DP;LUMI-EMER-05-24-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26148;26149;26149;26149;26149;26149;26149;26150;26151;26152;26152;26152;26152;26152;26153;13072;13075;13082
IDNG-MG-DP;LUMI-EMER-E2-7A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26180;26181;26181;26181;26181;26181;26181;26182;26183;26184;26184;26184;26184;26184;26185;13088;13091;13098
IDNG-MG-DP;LUMI-EMER-E2-5F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26212;26213;26213;26213;26213;26213;26213;26214;26215;26216;26216;26216;26216;26216;26217;13104;13107;13114
IDNG-MG-DP;LUMI-EMER-E2-52-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26244;26245;26245;26245;26245;26245;26245;26246;26247;26248;26248;26248;26248;26248;26249;13120;13123;13130
IDNG-MG-DP;LUMI-EMER-E2-2D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26276;26277;26277;26277;26277;26277;26277;26278;26279;26280;26280;26280;26280;26280;26281;13136;13139;13146
IDNG-MG-DP;LUMI-EMER-04-FA-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26308;26309;26309;26309;26309;26309;26309;26310;26311;26312;26312;26312;26312;26312;26313;13152;13155;13162
IDNG-MG-DP;LUMI-EMER-E2-68-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26340;26341;26341;26341;26341;26341;26341;26342;26343;26344;26344;26344;26344;26344;26345;13168;13171;13178
IDNG-MG-DP;LUMI-EMER-0D-79-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26372;26373;26373;26373;26373;26373;26373;26374;26375;26376;26376;26376;26376;26376;26377;13184;13187;13194
IDNG-MG-DP;LUMI-EMER-E2-40-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26404;26405;26405;26405;26405;26405;26405;26406;26407;26408;26408;26408;26408;26408;26409;13200;13203;13210
IDNG-MG-DP;LUMI-EMER-E2-8C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26436;26437;26437;26437;26437;26437;26437;26438;26439;26440;26440;26440;26440;26440;26441;13216;13219;13226
IDNG-MG-DP;LUMI-EMER-04-FE-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26468;26469;26469;26469;26469;26469;26469;26470;26471;26472;26472;26472;26472;26472;26473;13232;13235;13242
IDNG-MG-DP;LUMI-EMER-E2-7E-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26500;26501;26501;26501;26501;26501;26501;26502;26503;26504;26504;26504;26504;26504;26505;13248;13251;13258
IDNG-MG-DP;LUMI-EMER-E2-80-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26532;26533;26533;26533;26533;26533;26533;26534;26535;26536;26536;26536;26536;26536;26537;13264;13267;13274
IDNG-MG-DP;LUMI-EMER-E2-88-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26564;26565;26565;26565;26565;26565;26565;26566;26567;26568;26568;26568;26568;26568;26569;13280;13283;13290
IDNG-MG-DP;LUMI-EMER-E2-8D-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26596;26597;26597;26597;26597;26597;26597;26598;26599;26600;26600;26600;26600;26600;26601;13296;13299;13306
IDNG-MG-DP;LUMI-EMER-04-FB-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26628;26629;26629;26629;26629;26629;26629;26630;26631;26632;26632;26632;26632;26632;26633;13312;13315;13322
IDNG-MG-DP;LUMI-EMER-E1-7F-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26660;26661;26661;26661;26661;26661;26661;26662;26663;26664;26664;26664;26664;26664;26665;13328;13331;13338
IDNG-MG-DP;LUMI-EMER-E1-7A-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26692;26693;26693;26693;26693;26693;26693;26694;26695;26696;26696;26696;26696;26696;26697;13344;13347;13354
IDNG-MG-DP;LUMI-EMER-E2-86-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26724;26725;26725;26725;26725;26725;26725;26726;26727;26728;26728;26728;26728;26728;26729;13360;13363;13370
IDNG-MG-DP;LUMI-EMER-E2-26-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26756;26757;26757;26757;26757;26757;26757;26758;26759;26760;26760;26760;26760;26760;26761;13376;13379;13386
IDNG-MG-DP;LUMI-EMER-04-FC-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26788;26789;26789;26789;26789;26789;26789;26790;26791;26792;26792;26792;26792;26792;26793;13392;13395;13402
IDNG-MG-DP;LUMI-EMER-E2-25-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26820;26821;26821;26821;26821;26821;26821;26822;26823;26824;26824;26824;26824;26824;26825;13408;13411;13418
IDNG-MG-DP;LUMI-EMER-E2-35-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26852;26853;26853;26853;26853;26853;26853;26854;26855;26856;26856;26856;26856;26856;26857;13424;13427;13434
IDNG-MG-DP;LUMI-EMER-E2-37-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26884;26885;26885;26885;26885;26885;26885;26886;26887;26888;26888;26888;26888;26888;26889;13440;13443;13450
IDNG-MG-DP;LUMI-EMER-E2-34-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26916;26917;26917;26917;26917;26917;26917;26918;26919;26920;26920;26920;26920;26920;26921;13456;13459;13466
IDNG-MG-DP;LUMI-EMER-05-25-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26948;26949;26949;26949;26949;26949;26949;26950;26951;26952;26952;26952;26952;26952;26953;13472;13475;13482
IDNG-MG-DP;LUMI-EMER-E2-71-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;26980;26981;26981;26981;26981;26981;26981;26982;26983;26984;26984;26984;26984;26984;26985;13488;13491;13498
IDNG-MG-DP;LUMI-EMER-E2-72-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;27012;27013;27013;27013;27013;27013;27013;27014;27015;27016;27016;27016;27016;27016;27017;13504;13507;13514
IDNG-MG-DP;LUMI-EMER-E2-5C-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;27044;27045;27045;27045;27045;27045;27045;27046;27047;27048;27048;27048;27048;27048;27049;13520;13523;13530
IDNG-MG-DP;LUMI-EMER-E2-23-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;27076;27077;27077;27077;27077;27077;27077;27078;27079;27080;27080;27080;27080;27080;27081;13536;13539;13546
IDNG-MG-DP;LUMI-EMER-05-27-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;27108;27109;27109;27109;27109;27109;27109;27110;27111;27112;27112;27112;27112;27112;27113;13552;13555;13562
IDNG-MG-DP;LUMI-EMER-E2-62-DPZ;http:\/\/172.21.3.202:3000\/api\/v2\/generic\/;172.21.03.223;502;27140;27141;27141;27141;27141;27141;27141;27142;27143;27144;27144;27144;27144;27144;27145;13568;13571;13578
