circuito_virtual_izqda_1;circuito_virtual_izqda_2;circuito_virtual_izqda_3;circuito_virtual_dcha_1;circuito_virtual_dcha_2;circuito_virtual_dcha_3;interruptor_izqda_1;interruptor_izqda_2;interruptor_izqda_3;interruptor_dcha_1;interruptor_dcha_2;interruptor_dcha_3;interruptor_tension;circuito;url_publisher
REF-IZQ-1-ILU-SUR-3;REF-IZQ-2-ILU-SUR-3;REF-IZQ-3-ILU-SUR-3;REF-DER-1-ILU-SUR-3;REF-DER-2-ILU-SUR-3;REF-DER-3-ILU-SUR-3;INT-REF-IZQ-1-ILU-SUR-3;INT-REF-IZQ-2-ILU-SUR-3;INT-REF-IZQ-3-ILU-SUR-3;INT-REF-DER-1-ILU-SUR-3;INT-REF-DER-2-ILU-SUR-3;INT-REF-DER-3-ILU-SUR-3;INT-K01-ILU-SUR-3;CONT-REF-ILU-SUR-3;http://192.168.88.201:3000/api/v2/generic
